Features,Swap,Swap_ratio,Distance_measure,Difference,Std,Protected,NonProtected
hours-per-week,0.3,30%,"Hellinger
 distance(+)",-0.28596366025696157,0.14298183012848079,<=40,>=41
hours-per-week,0.3,30%,"Wasserstein
 distance(+)",-0.00029014576330330013,0.00014507288165165007,<=40,>=41
hours-per-week,0.3,30%,"Contingency
 coefficient(-)",0.023799844459390984,0.011899922229695492,<=40,>=41
hours-per-week,0.3,30%,"Total variation
 distance(+)",-0.013850074773709597,0.006925037386854798,<=40,>=41
hours-per-week,0.3,30%,"Jensen-Shannon
 divergence(+)",-0.0016642034735678997,0.0008321017367839498,<=40,>=41
hours-per-week,0.5,50%,"Hellinger
 distance(+)",-0.2665938718329759,0.13329693591648795,<=40,>=41
hours-per-week,0.5,50%,"Wasserstein
 distance(+)",0.0007359259466087,0.00036796297330435,<=40,>=41
hours-per-week,0.5,50%,"Contingency
 coefficient(-)",0.03756361918948381,0.018781809594741905,<=40,>=41
hours-per-week,0.5,50%,"Total variation
 distance(+)",-0.008547972618754299,0.004273986309377149,<=40,>=41
hours-per-week,0.5,50%,"Jensen-Shannon
 divergence(+)",0.0007613178549471002,0.0003806589274735501,<=40,>=41
