Feature,Swap_proportion,Metric,Direct_Impact,Indirect_Impact,Impact_Sum,Impact_Product,Value
thalach,30%,"Hellinger
 distance(+)",0.03323698559337911,0.028868625187123104,0.06210561078050222,0.000959506079445072,0.07311529054694943
thalach,30%,"Wasserstein
 distance(+)",0.0010576463343792593,0.0023164537374985705,0.0033741000718778297,2.449988804224498e-06,0.009379474872067622
thalach,30%,"Contingency
 coefficient(-)",0.006911828968582556,0.029461050520865006,0.03637287948944756,0.00020362974243498896,0.5834369095298411
thalach,30%,"Total variation
 distance(+)",0.01942878028404342,0.042749428182831076,0.062178208466874496,0.0008305692474327186,0.12854460927554306
thalach,30%,"Jensen-Shannon
 divergence(+)",0.012764819124460682,0.01654962924922232,0.029314448373683,0.00021125302394320693,0.03619741435058423
thalach,50%,"Hellinger
 distance(+)",0.02455269592527469,0.03944486116573524,0.06399755709100993,0.0009684776820169735,0.0889940926677279
thalach,50%,"Wasserstein
 distance(+)",0.0005754447605125406,0.006725910392926365,0.0073013551534389055,3.87038989528632e-06,0.011130961494840842
thalach,50%,"Contingency
 coefficient(-)",0.004771968408111893,0.018711721520798252,0.023483689928910145,8.929174395863669e-05,0.5575314004295361
thalach,50%,"Total variation
 distance(+)",0.0058227854652339595,0.07565600750880311,0.08147879297403707,0.00044052870087989,0.15912835367567302
thalach,50%,"Jensen-Shannon
 divergence(+)",0.009684134330896581,0.02194317405788663,0.03162730838878321,0.00021250064522281914,0.0444710704766324
thalach,70%,"Hellinger
 distance(+)",0.00012986677674842184,0.023949175296738415,0.024079042073486837,3.1102022015703472e-06,0.11723601810208995
thalach,70%,"Wasserstein
 distance(+)",0.00292447462711618,0.0041820342061088325,0.0071065088332250125,1.2230252925497239e-05,0.015391009192961061
thalach,70%,"Contingency
 coefficient(-)",0.029028074647646562,0.03159553582259805,0.060623610470244615,0.0009171575723907673,0.5046438438259879
thalach,70%,"Total variation
 distance(+)",0.05077281877423215,0.032350799758862764,0.08312361853309491,0.0016425412933582123,0.22020937000255497
thalach,70%,"Jensen-Shannon
 divergence(+)",0.0004425245256412802,0.011699871009184022,0.012142395534825302,5.177479868403326e-06,0.05784507298130364
trestbps,10%,"Hellinger
 distance(+)",0.0,0.006172102716384381,0.006172102716384381,0.0,0.025419129460313813
trestbps,10%,"Wasserstein
 distance(+)",0.00021140950287175993,0.0003628951240148715,0.0005743046268866315,7.671947776256966e-08,0.0026056597881546884
trestbps,10%,"Contingency
 coefficient(-)",0.000996399913464785,0.02466002795447253,0.025656427867937315,2.4571249719875606e-05,0.6229608559626236
trestbps,10%,"Total variation
 distance(+)",0.002553418803418802,0.0012284071153367201,0.003781825918755522,3.13663782655423e-06,0.03966350940062913
trestbps,10%,"Jensen-Shannon
 divergence(+)",0.0007306374988410597,0.001332874392433835,0.0020635118912748947,9.738480123571542e-07,0.012640814833089552
trestbps,30%,"Hellinger
 distance(+)",0.06216541368429841,0.0009018703784522131,0.06306728406275063,5.60651451660966e-05,0.06867188603136741
trestbps,30%,"Wasserstein
 distance(+)",0.00413418833205134,0.001962715836684392,0.006096904168735732,8.114236911152997e-06,0.00785620058911854
trestbps,30%,"Contingency
 coefficient(-)",0.02205207036328205,0.02458969126196242,0.04664176162524447,0.0005422536019201771,0.5823985343824322
trestbps,30%,"Total variation
 distance(+)",0.05460964035964031,0.006991069436376701,0.06160070979601701,0.0003817797876498049,0.11480910349139863
trestbps,30%,"Jensen-Shannon
 divergence(+)",0.019953150696989583,0.005399180108206218,0.0253523308051958,0.0001077306543392272,0.03434892422368646
trestbps,50%,"Hellinger
 distance(+)",0.014464214045459667,0.0030644718500987406,0.017528685895558407,4.432517677611398e-05,0.10068151192703256
trestbps,50%,"Wasserstein
 distance(+)",0.001724294237914441,0.003830822211987184,0.005555116449901625,6.605464666604155e-06,0.012985485418667748
trestbps,50%,"Contingency
 coefficient(-)",0.004360926133054499,0.023202479453316327,0.027563405586370826,0.00010118429899962723,0.5385243862698669
trestbps,50%,"Total variation
 distance(+)",0.0025598845598845954,0.027974617899288123,0.03053450245917272,7.16117924290589e-05,0.18092917118772434
trestbps,50%,"Jensen-Shannon
 divergence(+)",0.0008780545027085376,0.007378950303630706,0.008257004806339244,6.479120539365472e-06,0.05072669021766065
trestbps,70%,"Hellinger
 distance(+)",0.06682975900095112,0.00418240346026974,0.07101216246122086,0.0002795090152945708,0.12843244362464085
trestbps,70%,"Wasserstein
 distance(+)",0.0037840558628033996,0.0008265486561823444,0.004610604518985744,3.127706288319072e-06,0.016931651306945055
trestbps,70%,"Contingency
 coefficient(-)",0.05940187377557182,0.023173967937005213,0.08257584171257704,0.0013765771182731323,0.4806360959096
trestbps,70%,"Total variation
 distance(+)",0.0805783833731068,0.012572579898595476,0.09315096327170228,0.0010130781630580425,0.23648834176856395
trestbps,70%,"Jensen-Shannon
 divergence(+)",0.01832541135114126,0.0069195572483555165,0.025244968599496778,0.000126803732943886,0.06266661965066878
