ID,ID2,Feature,Feature2,swap_proportion,Acc,Acc_after,Distortion_hellinger,Distortion_wasserstein,cramers_v_distortion,total_variation_distortion,Distortion_kl,Distortion_js,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_8,F_5,exang,fbs,0.7,78.333,78.333,0.658974929427445,-1,0.7071067811865476,[0.40151515 0.33333333],[0.05105332 0.0512176 ],[0.1126665  0.11330385],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,21.667,0.483,0.483,0.786,0.786,0.219,0.219
F_8,F_6,exang,restecg,0.7,78.333,80.0,1.2982982798580205,-1,0.7071067811865476,[0.13039811 0.24679487],[0.05528858 0.92928377],[0.11728269 0.44945244],0.098792419159368,0.0026161925980381596,0.695221787153807,0.03279569892473118,0.00289464294030321,0.026773185909124263,1.667,20.0,0.483,0.5,0.786,0.821,0.219,0.219
F_8,F_7,exang,thalach,0.7,78.333,76.667,0.4776583394803162,-1,0.7071067811865476,[0.00157458 0.07846271],[0.05933959        nan],[0.12159345        nan],0.17111348938666637,0.0026161925980381596,0.6691701560804231,0.06559139784946233,0.008784084467087219,0.04662575821930193,5.0,23.333,0.483,0.5,0.786,0.786,0.219,0.25
F_8,F_9,exang,oldpeak,0.7,78.333,71.667,2.0484374217257937,-1,0.7071067811865476,[0.14826008 0.47900925],[0.05733738 2.88689274],[0.11947443 0.58269598],0.24199101739560827,0.010464770392152628,0.6284015957666462,0.15640273704789825,0.01689094344993649,0.06468563324935296,10.0,28.333,0.483,0.55,0.786,0.786,0.219,0.344
F_8,F_10,exang,ca,0.7,78.333,70.0,2.0575387133845706,-1,0.7071067811865476,[0.19996034 0.4438789 ],[0.06687176 1.88537306],[0.1294003 0.5846002],0.3562011329062324,0.023545733382343406,0.5129245886006435,0.3221561969439727,0.0343624641536812,0.09237108713166046,21.667,30.0,0.483,0.633,0.786,0.857,0.219,0.438
F_8,F_11,exang,thal,0.7,78.333,68.333,0.46717321078449675,-1,0.7071067811865476,[0.0395772  0.16377335],[ 0.0466379  13.79315321],[0.10771076 0.71279098],0.34222697877333275,0.010464770392152628,0.5187076921355483,0.25024437927663723,0.03455926803028751,0.0925038479931038,20.0,31.667,0.483,0.55,0.786,0.75,0.219,0.375
F_9,F_0,oldpeak,age,0.7,78.333,76.667,2.089477911128706,-1,0.7071067811865476,[0.43963667 0.13809188],[3.49995554 0.06713743],[0.59110277 0.12833113],0.17111348938666637,0.0026161925980381596,0.6691701560804231,0.06559139784946236,0.008784084467087058,0.04662575821930227,5.0,23.333,0.483,0.5,0.786,0.786,0.219,0.25
F_9,F_1,oldpeak,sex,0.7,78.333,75.0,2.178320425593222,-1,0.7071067811865476,[0.43087425 0.1169607 ],[3.72980697 0.05276808],[0.62999707 0.11304456],0.197584838318736,0.005232385196076319,0.6558252172597865,0.09677419354838707,0.011582568336007914,0.053547375398708186,6.667,25.0,0.483,0.517,0.786,0.786,0.219,0.281
F_9,F_2,oldpeak,cp,0.7,78.333,65.0,2.268263169904824,-1,0.7071067811865476,[0.18013835 0.12864206],[3.7209063  5.58897151],[0.5846551 0.835778 ],0.41914073710447747,0.00523238519607631,0.3704990380995637,0.3239289446185996,0.052816536763316796,0.11432586923629123,30.0,35.0,0.483,0.45,0.786,0.607,0.219,0.312
F_9,F_3,oldpeak,trestbps,0.7,78.333,71.667,2.109432895706841,-1,0.7071067811865476,[0.00621098 0.08775886],[3.69888541        nan],[0.62256751        nan],0.24199101739560827,0.0,0.6245891038320737,0.10011123470522804,0.017668324580350905,0.06611780840658806,10.0,28.333,0.483,0.483,0.786,0.714,0.219,0.281
F_9,F_4,oldpeak,chol,0.7,78.333,75.0,1.942296149259202,-1,0.7071067811865476,[0.00297633 0.13537122],[2.20851961        nan],[0.56758054        nan],0.31240906010166,0.01569715558822894,0.5635165135639755,0.24331797235023048,0.027703392191971328,0.08286665128550391,16.667,25.0,0.483,0.583,0.786,0.857,0.219,0.344
F_9,F_5,oldpeak,fbs,0.7,78.333,76.667,2.026895977765238,-1,0.7071067811865476,[0.49621882 0.15774513],[2.37859836 0.05525816],[0.57560122 0.118004  ],0.17111348938666637,0.0026161925980381596,0.6691701560804231,0.06559139784946236,0.008784084467087058,0.04662575821930326,5.0,23.333,0.483,0.5,0.786,0.786,0.219,0.25
F_9,F_6,oldpeak,restecg,0.7,78.333,73.333,2.4584701868191488,-1,0.7071067811865476,[0.31023179 0.17308205],[3.58373688 0.99853819],[0.62475913 0.46253449],0.22090656490199947,0.007848577794114471,0.6422407324635004,0.12701612903225817,0.014284873902859652,0.059475877619438434,8.333,26.667,0.483,0.533,0.786,0.786,0.219,0.312
F_9,F_7,oldpeak,thalach,0.7,78.333,73.333,2.052034304871174,-1,0.7071067811865476,[0.0053585  0.08793766],[4.14492874        nan],[0.59462019        nan],0.2613801725141405,0.0026161925980381596,0.6086445426287077,0.13118279569892471,0.020562967520654323,0.07133215978924037,11.667,26.667,0.483,0.5,0.786,0.75,0.219,0.281
F_9,F_8,oldpeak,exang,0.7,78.333,71.667,2.2128076525460196,-1,0.7071067811865476,[0.50218539 0.14766588],[4.31473942 0.06320211],[0.62891067 0.12562556],0.197584838318736,0.005232385196076319,0.6558252172597865,0.09677419354838707,0.011582568336007912,0.05354737539870953,6.667,28.333,0.483,0.517,0.786,0.75,0.219,0.312
F_9,F_10,oldpeak,ca,0.7,78.333,66.667,2.923354711274549,-1,0.7071067811865476,[0.37965428 0.27591725],[4.09220699 1.95327652],[0.61561565 0.59144822],0.3562011329062324,0.023545733382343406,0.5129245886006435,0.32215619694397263,0.0343624641536812,0.09237108713165973,21.667,33.333,0.483,0.633,0.786,0.821,0.219,0.469
F_9,F_11,oldpeak,thal,0.7,78.333,66.667,1.9393582214395637,-1,0.7071067811865476,[0.11352378 0.14092583],[ 2.59842203 14.39815392],[0.55460915 0.71279269],0.3826213941357748,0.028778118578419713,0.4767927515073893,0.3721774193548388,0.03831527313731156,0.09761209470686666,25.0,33.333,0.483,0.667,0.786,0.857,0.219,0.5
F_10,F_0,ca,age,0.7,78.333,68.333,2.0559861365620424,-1,0.7071067811865476,[0.40057915 0.19594595],[1.96430898 0.07298245],[0.58927789 0.13379754],0.34222697877333275,0.02092954078430525,0.5302294731540469,0.2964254577157803,0.032239795807465096,0.0894435970332374,20.0,31.667,0.483,0.617,0.786,0.821,0.219,0.438
F_10,F_1,ca,sex,0.7,78.333,70.0,2.122546303747254,-1,0.7071067811865476,[0.38292791 0.17938965],[2.29385358 0.06139411],[0.61228738 0.12145789],0.3276573864831417,0.023545733382343406,0.554732129010435,0.29286926994906604,0.02847302262689762,0.08409772871488487,18.333,30.0,0.483,0.633,0.786,0.857,0.219,0.438
F_10,F_2,ca,cp,0.7,78.333,48.333,2.249198345005511,-1,0.7071067811865476,[0.16462912 0.14077381],[1.78613884 5.69793141],[0.57749807 0.85268533],0.522760345028281,0.01569715558822894,0.07309140280714876,0.5170506912442394,0.08070836593302418,0.14139103652582494,46.667,51.667,0.483,0.583,0.786,0.571,0.219,0.594
F_10,F_3,ca,trestbps,0.7,78.333,68.333,2.122243205542191,-1,0.7071067811865476,[0.00590996 0.08268749],[2.45991935        nan],[0.62965082        nan],0.395169676637472,0.03139431117645787,0.45786802201049115,0.39653815892997635,0.04014470878604023,0.09995739901657759,26.667,31.667,0.483,0.683,0.786,0.893,0.219,0.5
F_10,F_4,ca,chol,0.7,78.333,68.333,2.042970877171622,-1,0.7071067811865476,[0.00306908 0.1144876 ],[2.08751883        nan],[0.60184046        nan],0.31240906010166003,0.005232385196076319,0.5557667439841144,0.19354838709677413,0.0292508929163586,0.08508207122765024,16.667,31.667,0.483,0.517,0.786,0.714,0.219,0.344
F_10,F_5,ca,fbs,0.7,78.333,70.0,2.0542518538539705,-1,0.7071067811865476,[0.49069987 0.16850567],[1.96636558 0.0451855 ],[0.59012082 0.10613534],0.3562011329062324,0.023545733382343406,0.5129245886006435,0.3221561969439727,0.0343624641536812,0.09237108713166046,21.667,30.0,0.483,0.633,0.786,0.857,0.219,0.438
F_10,F_6,ca,restecg,0.7,78.333,78.333,2.3795752293210297,-1,0.7071067811865476,[0.27792714 0.22639692],[2.10529896 0.99853819],[0.5979524  0.46253449],0.2794271580696517,0.01569715558822894,0.5998908093942353,0.2129032258064517,0.021813950665187706,0.07354317752466591,13.333,21.667,0.483,0.583,0.786,0.893,0.219,0.312
F_10,F_7,ca,thalach,0.7,78.333,75.0,2.0372940998453037,-1,0.7071067811865476,[0.0049893  0.10320007],[2.14648899        nan],[0.6019209       nan],0.34222697877333275,0.01569715558822894,0.5235425507760789,0.2737327188940092,0.03359283371875497,0.09124234030727166,20.0,25.0,0.483,0.583,0.786,0.857,0.219,0.344
F_10,F_8,ca,exang,0.7,78.333,70.0,2.072936906852138,-1,0.7071067811865476,[0.44579061 0.19335772],[2.01635988 0.06129468],[0.59315305 0.12364289],0.3562011329062324,0.023545733382343406,0.5129245886006435,0.3221561969439727,0.0343624641536812,0.09237108713166046,21.667,30.0,0.483,0.633,0.786,0.857,0.219,0.438
F_10,F_9,ca,oldpeak,0.7,78.333,68.333,2.890298952877881,-1,0.7071067811865476,[0.27527885 0.35639197],[2.16284855 2.84409435],[0.60135877 0.60535023],0.34222697877333275,0.026161925980381563,0.5389397328682541,0.3184449958643506,0.030498292471952064,0.08706902623508933,20.0,31.667,0.483,0.65,0.786,0.857,0.219,0.469
F_10,F_11,ca,thal,0.7,78.333,68.333,2.1192885197805853,-1,0.7071067811865476,[0.11477403 0.15446565],[ 2.41684475 12.5831518 ],[0.6248741  0.71278754],0.3696473849049167,0.01569715558822894,0.4797866548104151,0.30414746543778787,0.039482275245538594,0.09891131048974225,23.333,31.667,0.483,0.583,0.786,0.786,0.219,0.406
F_11,F_0,thal,age,0.7,78.333,71.667,0.5297511127929097,-1,0.7071067811865476,[0.15295172 0.04325235],[13.49065286  0.07298245],[0.71279012 0.13379754],0.31240906010166,0.01569715558822894,0.5635165135639755,0.24331797235023045,0.02770339219197133,0.08286665128550391,16.667,28.333,0.483,0.583,0.786,0.821,0.219,0.375
F_11,F_1,thal,sex,0.7,78.333,71.667,0.4934933494791384,-1,0.7071067811865476,[0.14889725 0.03775218],[14.39815392  0.05276808],[0.71279269 0.11304456],0.31240906010166,0.01569715558822894,0.5635165135639755,0.24331797235023045,0.02770339219197133,0.08286665128550391,16.667,28.333,0.483,0.583,0.786,0.821,0.219,0.375
F_11,F_2,thal,cp,0.7,78.333,58.333,1.0754828124159694,-1,0.7071067811865476,[0.09511482 0.07207335],[13.18815251  5.64923655],[0.71278926 0.8448852 ],0.48398203479121643,0.00523238519607631,0.19400968255649512,0.4211076280041795,0.07048486134366772,0.13207163377317888,40.0,41.667,0.483,0.45,0.786,0.536,0.219,0.375
F_11,F_3,thal,trestbps,0.7,78.333,70.0,0.21034431996790434,-1,0.7071067811865476,[0.00537926 0.06240683],[12.88565215         nan],[0.7127884       nan],0.3826213941357748,0.013080962990190778,0.4538112537694853,0.3083491461100568,0.04295844680263511,0.10314794858744336,25.0,30.0,0.483,0.567,0.786,0.786,0.219,0.375
F_11,F_4,thal,chol,0.7,78.333,75.0,0.21035616906753032,-1,0.7071067811865476,[0.00293585 0.12161536],[13.18815251         nan],[0.71278926        nan],0.34222697877333275,0.010464770392152628,0.5187076921355483,0.25024437927663723,0.0345592680302874,0.09250384799310421,20.0,25.0,0.483,0.55,0.786,0.821,0.219,0.312
F_11,F_5,thal,fbs,0.7,78.333,70.0,0.5267194130675124,-1,0.7071067811865476,[0.17221401 0.04345312],[13.79315321  0.04977761],[0.71279098 0.11161274],0.32765738648314163,0.013080962990190778,0.5413668356340563,0.2466793168880456,0.031179563749067916,0.08788472748595103,18.333,30.0,0.483,0.567,0.786,0.786,0.219,0.375
F_11,F_6,thal,restecg,0.7,78.333,75.0,1.2882639924925314,-1,0.7071067811865476,[0.1284948  0.07120294],[13.79315321  1.0673309 ],[0.71279098 0.47543392],0.31240906010166,0.01569715558822894,0.5635165135639755,0.24331797235023045,0.027703392191971328,0.08286665128550391,16.667,25.0,0.483,0.583,0.786,0.857,0.219,0.344
F_11,F_7,thal,thalach,0.7,78.333,60.0,0.21040355879308828,-1,0.7071067811865476,[0.00492286 0.09747726],[14.39815392         nan],[0.71279269        nan],0.4073315792043681,0.023545733382343406,0.4172247008987322,0.38073005093378587,0.046141347207248676,0.10701585768120435,28.333,40.0,0.483,0.633,0.786,0.75,0.219,0.531
F_11,F_8,thal,exang,0.7,78.333,71.667,0.5554575357114786,-1,0.7071067811865476,[0.1668785  0.04595461],[14.09565357  0.06687176],[0.71279183 0.1294003 ],0.31240906010166,0.010464770392152628,0.5587603272892089,0.21896383186705753,0.028669826503503876,0.08425784823116095,16.667,28.333,0.483,0.55,0.786,0.786,0.219,0.344
F_11,F_9,thal,oldpeak,0.7,78.333,68.333,2.0239971476451095,-1,0.7071067811865476,[0.14181359 0.11913325],[14.39815392  2.65026627],[0.71279269 0.589342  ],0.395169676637472,0.026161925980381563,0.4471851675944212,0.3763440860215054,0.042277175525519434,0.10248161572941585,26.667,31.667,0.483,0.65,0.786,0.857,0.219,0.469
F_11,F_10,thal,ca,0.7,78.333,68.333,1.979837212599848,-1,0.7071067811865476,[0.16040851 0.10545091],[14.09565357  1.92228409],[0.71279183 0.58294802],0.3696473849049167,0.01569715558822894,0.4797866548104151,0.30414746543778787,0.039482275245538594,0.09891131048974225,23.333,31.667,0.483,0.583,0.786,0.786,0.219,0.406
F_0,F_1,age,sex,0.1,72.881,72.881,0.258775002252982,-1,0.7071067811865476,[0.03561644 0.03972603],[0.01100595 0.01095311],[0.05177365 0.05142644],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,27.119,0.458,0.458,0.704,0.704,0.25,0.25
F_0,F_2,age,cp,0.1,72.881,72.881,0.4419385566196314,-1,0.7071067811865476,[0.00898184 0.02922307],[0.00801772 0.58456097],[0.04466474 0.34182724],0.13971357903482584,0.005321069690925066,0.6826806972570448,0.06573275862068961,0.005782090869549068,0.03785968551150504,3.39,27.119,0.458,0.492,0.704,0.741,0.25,0.281
F_0,F_3,age,trestbps,0.1,72.881,72.881,0.13279117799293128,-1,0.7071067811865476,[0.00020044 0.01667115],[0.00498217        nan],[0.03608108        nan],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,27.119,0.458,0.458,0.704,0.704,0.25,0.25
F_0,F_4,age,chol,0.1,72.881,71.186,0.18891520052431837,-1,0.7071067811865476,[0.00014018 0.0273266 ],[0.01100595        nan],[0.05177365        nan],0.17111348938666637,0.00798160453638759,0.6702428465279273,0.09687500000000004,0.008523938362949637,0.04597325660902485,5.085,28.814,0.458,0.508,0.704,0.741,0.25,0.312
F_0,F_5,age,fbs,0.1,72.881,72.881,0.258775002252982,-1,0.7071067811865476,[0.06964056 0.06450578],[0.00801772 0.01097832],[0.04466474 0.05118901],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,27.119,0.458,0.458,0.704,0.704,0.25,0.25
F_0,F_6,age,restecg,0.1,72.881,72.881,0.41838070317577675,-1,0.7071067811865476,[0.02714026 0.03843352],[0.0139463  0.05033705],[0.05795197 0.11872189],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,27.119,0.458,0.458,0.704,0.704,0.25,0.25
F_0,F_7,age,thalach,0.1,72.881,72.881,0.16328265361313457,-1,0.7071067811865476,[0.00021267 0.02091697],[0.00801772        nan],[0.04466474        nan],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,27.119,0.458,0.458,0.704,0.704,0.25,0.25
F_0,F_8,age,exang,0.1,72.881,71.186,0.21046311297635326,-1,0.7071067811865476,[0.03113553 0.03553114],[0.00498217 0.00776347],[0.03608108 0.04395228],0.098792419159368,0.0026605348454625285,0.6949658233843191,0.03348214285714285,0.00294079179635665,0.026997907881259997,1.695,28.814,0.458,0.475,0.704,0.704,0.25,0.281
F_0,F_9,age,oldpeak,0.1,72.881,71.186,0.7177974650988821,-1,0.7071067811865476,[0.02677654 0.07386732],[0.01100595 0.28047737],[0.05177365 0.18817751],0.098792419159368,0.0026605348454625285,0.6948947401887293,0.03367003367003369,0.0029510776595914733,0.027001282291415612,1.695,28.814,0.458,0.441,0.704,0.667,0.25,0.25
F_0,F_10,age,ca,0.1,72.881,69.492,0.7413150758400081,-1,0.7071067811865476,[0.03453947 0.09962406],[0.00801772 0.19379497],[0.04466474 0.19214862],0.13971357903482584,0.005321069690925066,0.6826806972570448,0.06573275862068959,0.005782090869548879,0.03785968551150645,3.39,30.508,0.458,0.492,0.704,0.704,0.25,0.312
F_0,F_11,age,thal,0.1,72.881,72.881,0.1884519905983849,-1,0.7071067811865476,[0.00683099 0.03947484],[0.00801772 3.11899824],[0.04466474 0.2700618 ],0.13971357903482584,0.005321069690925066,0.6826806972570448,0.06573275862068961,0.005782090869549068,0.03785968551150504,3.39,27.119,0.458,0.492,0.704,0.741,0.25,0.281
F_1,F_0,sex,age,0.1,72.881,72.881,0.24070058947338355,-1,0.7071067811865476,[0.03793103 0.03103448],[0.01095311 0.00801772],[0.05142644 0.04466474],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,27.119,0.458,0.458,0.704,0.704,0.25,0.25
F_1,F_2,sex,cp,0.1,72.881,72.881,0.31608378430347545,-1,0.7071067811865476,[0.00812514 0.02173872],[0.00766318 0.4087287 ],[0.04345011 0.24407297],0.13971357903482584,0.005321069690925066,0.6826806972570448,0.06573275862068961,0.005782090869549068,0.03785968551150504,3.39,27.119,0.458,0.492,0.704,0.741,0.25,0.281
F_1,F_3,sex,trestbps,0.1,72.881,72.881,0.14915703397322866,-1,0.7071067811865476,[0.00026651 0.01802565],[0.00766318        nan],[0.04345011        nan],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,27.119,0.458,0.458,0.704,0.704,0.25,0.25
F_1,F_4,sex,chol,0.1,72.881,72.881,0.1768489434570855,-1,0.7071067811865476,[0.00015576 0.02976753],[0.01095311        nan],[0.05142644        nan],0.13971357903482584,0.0,0.6816843929866373,0.03414351851851852,0.005991444522616447,0.0385005349511397,3.39,27.119,0.458,0.458,0.704,0.704,0.25,0.25
F_1,F_5,sex,fbs,0.1,72.881,72.881,0.25010217432836296,-1,0.7071067811865476,[0.06009615 0.0470467 ],[0.00766318 0.01097832],[0.04345011 0.05118901],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,27.119,0.458,0.458,0.704,0.704,0.25,0.25
F_1,F_6,sex,restecg,0.1,72.881,72.881,0.5490804285210185,-1,0.7071067811865476,[0.02599715 0.04807692],[0.01095311 0.14222216],[0.05142644 0.17000801],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,27.119,0.458,0.458,0.704,0.704,0.25,0.25
F_1,F_7,sex,thalach,0.1,72.881,72.881,0.14915703397322866,-1,0.7071067811865476,[0.0002116  0.02108411],[0.00766318        nan],[0.04345011        nan],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,27.119,0.458,0.458,0.704,0.704,0.25,0.25
F_1,F_8,sex,exang,0.1,72.881,72.881,0.22115389608740285,-1,0.7071067811865476,[0.03877005 0.02740642],[0.01095311 0.00482609],[0.05142644 0.03551367],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,27.119,0.458,0.458,0.704,0.704,0.25,0.25
F_1,F_9,sex,oldpeak,0.1,72.881,71.186,0.8303116180897837,-1,0.7071067811865476,[0.02044171 0.07565037],[0.01095311 0.47977121],[0.05142644 0.22106972],0.098792419159368,0.0026605348454625285,0.6948947401887293,0.03367003367003369,0.0029510776595914733,0.027001282291415612,1.695,28.814,0.458,0.441,0.704,0.667,0.25,0.25
F_1,F_10,sex,ca,0.1,72.881,71.186,0.750459921326125,-1,0.7071067811865476,[0.04195804 0.08391608],[0.01418076 0.19379497],[0.05823523 0.19214862],0.098792419159368,0.0026605348454625285,0.6949658233843191,0.03348214285714285,0.00294079179635665,0.026997907881259997,1.695,28.814,0.458,0.475,0.704,0.704,0.25,0.281
F_1,F_11,sex,thal,0.1,72.881,71.186,0.14860346698195104,-1,0.7071067811865476,[0.00691681 0.04270215],[0.00431179 3.76572338],[0.03348491 0.27006381],0.17111348938666637,0.00798160453638759,0.6702428465279273,0.09687500000000004,0.008523938362949637,0.04597325660902485,5.085,28.814,0.458,0.508,0.704,0.741,0.25,0.312
F_2,F_0,cp,age,0.1,72.881,72.881,0.3154618392743442,-1,0.7071067811865476,[0.01922387 0.01046082],[0.35884981 0.0139463 ],[0.20768979 0.05795197],0.13971357903482584,0.005321069690925066,0.6826806972570448,0.06573275862068961,0.005782090869549068,0.03785968551150504,3.39,27.119,0.458,0.492,0.704,0.741,0.25,0.281
F_2,F_1,cp,sex,0.1,72.881,72.881,0.4956281927289746,-1,0.7071067811865476,[0.03228978 0.01020871],[0.66870566 0.01095311],[0.37927013 0.05142644],0.13971357903482584,0.005321069690925066,0.6826806972570448,0.06573275862068961,0.005782090869549068,0.03785968551150504,3.39,27.119,0.458,0.492,0.704,0.741,0.25,0.281
F_2,F_3,cp,trestbps,0.1,72.881,71.186,0.4106683124567761,-1,0.7071067811865476,[0.00075469 0.02035156],[0.58456097        nan],[0.34182724        nan],0.098792419159368,0.0026605348454625285,0.6949658233843191,0.03348214285714285,0.002940791796356649,0.02699790788125999,1.695,28.814,0.458,0.475,0.704,0.704,0.25,0.281
F_2,F_4,cp,chol,0.1,72.881,72.881,0.23409291110798758,-1,0.7071067811865476,[0.00035533 0.02701771],[0.35884981        nan],[0.20768979        nan],0.13971357903482584,0.005321069690925066,0.6826806972570448,0.06573275862068961,0.005782090869549068,0.03785968551150504,3.39,27.119,0.458,0.492,0.704,0.741,0.25,0.281
F_2,F_5,cp,fbs,0.1,72.881,72.881,0.4720017569277541,-1,0.7071067811865476,[0.03393401 0.01038071],[0.62725686 0.0084644 ],[0.36133557 0.04517971],0.13971357903482584,0.005321069690925066,0.6826806972570448,0.06573275862068961,0.005782090869549068,0.03785968551150504,3.39,27.119,0.458,0.492,0.704,0.741,0.25,0.281
F_2,F_6,cp,restecg,0.1,72.881,72.881,0.5271915096989355,-1,0.7071067811865476,[0.02050794 0.01479365],[0.4087287  0.09643644],[0.24407297 0.14651078],0.13971357903482584,0.005321069690925066,0.6826806972570448,0.06573275862068961,0.005782090869549068,0.03785968551150504,3.39,27.119,0.458,0.492,0.704,0.741,0.25,0.281
F_2,F_7,cp,thalach,0.1,72.881,72.881,0.4106683124567761,-1,0.7071067811865476,[0.00064095 0.02481817],[0.58456097        nan],[0.34182724        nan],0.13971357903482584,0.005321069690925066,0.6826806972570448,0.06573275862068961,0.005782090869549068,0.03785968551150504,3.39,27.119,0.458,0.492,0.704,0.741,0.25,0.281
F_2,F_8,cp,exang,0.1,72.881,72.881,0.4419385566196314,-1,0.7071067811865476,[0.029891   0.00901281],[0.58456097 0.00776347],[0.34182724 0.04395228],0.13971357903482584,0.005321069690925066,0.6826806972570448,0.06573275862068961,0.005782090869549068,0.03785968551150504,3.39,27.119,0.458,0.492,0.704,0.741,0.25,0.281
F_2,F_9,cp,oldpeak,0.1,72.881,71.186,0.9800298872791834,-1,0.7071067811865476,[0.02666908 0.03581366],[0.74122963 0.95125746],[0.40893313 0.2243412 ],0.17111348938666637,0.0026605348454625285,0.668301032663024,0.06696428571428573,0.00893223631897294,0.047021604905259765,5.085,28.814,0.458,0.475,0.704,0.704,0.25,0.281
F_2,F_10,cp,ca,0.1,72.881,71.186,0.9587665113065821,-1,0.7071067811865476,[0.04135157 0.02884151],[0.95116959 0.19379497],[0.48422572 0.19214862],0.17111348938666637,0.00798160453638759,0.6702428465279273,0.09687500000000004,0.008523938362949637,0.04597325660902485,5.085,28.814,0.458,0.508,0.704,0.741,0.25,0.312
F_2,F_11,cp,thal,0.1,72.881,71.186,0.25231406751224483,-1,0.7071067811865476,[0.01252878 0.02485428],[0.35884981 3.76572338],[0.20768979 0.27006381],0.17111348938666637,0.00798160453638759,0.6702428465279273,0.09687500000000004,0.008523938362949637,0.04597325660902485,5.085,28.814,0.458,0.508,0.704,0.741,0.25,0.312
F_3,F_0,trestbps,age,0.1,72.881,72.881,0.18891520052431837,-1,0.7071067811865476,[0.01588374 0.00027743],[       nan 0.01100595],[       nan 0.05177365],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,27.119,0.458,0.458,0.704,0.704,0.25,0.25
F_3,F_1,trestbps,sex,0.1,72.881,72.881,0.1768489434570855,-1,0.7071067811865476,[0.01959885 0.00030397],[       nan 0.01095311],[       nan 0.05142644],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,27.119,0.458,0.458,0.704,0.704,0.25,0.25
F_3,F_2,trestbps,cp,0.1,72.881,71.186,0.43761868074957594,-1,0.7071067811865476,[0.0215777  0.00089938],[       nan 0.62725686],[       nan 0.36133557],0.098792419159368,0.0026605348454625285,0.6949658233843191,0.03348214285714285,0.002940791796356649,0.02699790788125999,1.695,28.814,0.458,0.475,0.704,0.704,0.25,0.281
F_3,F_4,trestbps,chol,0.1,72.881,74.576,0.0,-1,0.7071067811865476,[0.00536588 0.01694154],[nan nan],[nan nan],0.098792419159368,0.0026605348454625285,0.6949658233843191,0.03348214285714285,0.0029407917963566485,0.026997907881259983,1.695,25.424,0.458,0.475,0.704,0.741,0.25,0.25
F_3,F_5,trestbps,fbs,0.1,72.881,72.881,0.1768489434570855,-1,0.7071067811865476,[0.01850912 0.00026444],[      nan 0.0084644],[       nan 0.04517971],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,27.119,0.458,0.458,0.704,0.704,0.25,0.25
F_3,F_6,trestbps,restecg,0.1,72.881,72.881,0.4475150835253798,-1,0.7071067811865476,[0.01827875 0.00049824],[       nan 0.09643644],[       nan 0.14651078],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,27.119,0.458,0.458,0.704,0.704,0.25,0.25
F_3,F_7,trestbps,thalach,0.1,72.881,72.881,0.0,-1,0.7071067811865476,[0.00846165 0.01134531],[nan nan],[nan nan],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,27.119,0.458,0.458,0.704,0.704,0.25,0.25
F_3,F_8,trestbps,exang,0.1,72.881,72.881,0.13279117799293128,-1,0.7071067811865476,[0.02258134 0.00021102],[       nan 0.00482609],[       nan 0.03551367],0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,27.119,0.458,0.458,0.704,0.704,0.25,0.25
F_3,F_9,trestbps,oldpeak,0.1,72.881,69.492,0.7899614064977323,-1,0.7071067811865476,[0.0176165  0.00092939],[       nan 0.44748698],[       nan 0.21569384],0.13971357903482584,0.0,0.6816843929866373,0.03414351851851852,0.005991444522616289,0.03850053495114074,3.39,30.508,0.458,0.458,0.704,0.667,0.25,0.281
F_3,F_10,trestbps,ca,0.1,72.881,71.186,0.7833082812435954,-1,0.7071067811865476,[0.02024871 0.00086771],[       nan 0.33268345],[       nan 0.20379905],0.098792419159368,0.0026605348454625285,0.6949658233843191,0.03348214285714285,0.00294079179635665,0.026997907881259997,1.695,28.814,0.458,0.475,0.704,0.704,0.25,0.281
F_3,F_11,trestbps,thal,0.1,72.881,72.881,0.09406350444003023,-1,0.7071067811865476,[0.02135576 0.00125663],[       nan 2.79563566],[      nan 0.2700608],0.13971357903482584,0.005321069690925066,0.6826806972570448,0.06573275862068961,0.005782090869549068,0.03785968551150504,3.39,27.119,0.458,0.492,0.704,0.741,0.25,0.281
