ID,Feature,Category,swap_proportion,Acc,Acc_after,distortion_multiple,distortion_feature,Distortion_hellinger,Distortion_wasserstein,cramers_v_distortion,total_variation_distortion,Distortion_kl,Distortion_js,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,worse_case_unfair,epsilon_unfair,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_5,hours-per-week,<=40,0.7,86.548,83.834,0.04296784932504805,0.00010237510237510249,2.752167927296587,0.00142615894131051,0.9147499467702365,0.2508689614286812,inf,1.3269909991396578,1.221158126942562,0.006902880568943894,0.5815475058129298,0.12886631495607467,0.0077753478718478476,0.04351593545072792,6.507,16.166,1638.7500000000687,186.99999999999963,0.091,0.146,0.394,0.461,0.013,0.064
F_5,hours-per-week,>=41,0.7,73.38,73.322,0.04296784932504805,0.00010237510237510249,2.752167927296587,0.00142615894131051,0.9147499467702365,0.2508689614286812,inf,1.3269909991396578,1.0457052329394911,0.009422074831716766,0.6208001161077119,0.14706989670674772,0.011005531314853337,0.05138456017782672,9.953,26.678,300.6666666666629,142.05882352941177,0.392,0.332,0.639,0.572,0.188,0.134
F_0,age,>=38,0.1,75.184,75.247,0.005612502474654911,0.00010238558410975686,1.0077730102827282e-31,3.5852693332794206e-67,0.9902321573745121,0.04588814120378977,inf,0.3282492994544079,0.6562921465439873,0.002754263711687149,0.6925997856149453,0.03929245636598671,0.001709693650402791,0.0196017353127071,1.325,24.753,349.3333333333319,47.39937388193208,0.212,0.201,0.449,0.434,0.086,0.077
F_0,age,<=37,0.1,88.783,88.383,0.005612502474654911,0.00010238558410975686,1.0077730102827282e-31,3.5852693332794206e-67,0.9902321573745121,0.04588814120378977,inf,0.3282492994544079,0.5133456202417108,0.0008506200945456275,0.6786370793119162,0.0321757379244182,0.0010684722453936936,0.015945008805572734,0.822,11.617,2071.4285714286434,127.8640874684615,0.054,0.059,0.293,0.296,0.015,0.021
F_1,race,0,0.1,86.983,86.847,0.020004095004095005,0.10002047502047502,3.0879545682284553,0.010943655769434785,0.5681507955827076,0.0999638249125682,0.018890203631652277,0.06986789579707481,0.252210216783657,0.0012272709749054779,0.6898358335816864,0.03272119752376563,0.0008464930855011513,0.014072834789073306,0.678,13.153,455.00000000000017,106.19015047879574,0.075,0.079,0.323,0.332,0.03,0.033
F_1,race,1,0.1,81.454,81.358,0.020004095004095005,0.10002047502047502,3.0879545682284553,0.010943655769434785,0.5681507955827076,0.0999638249125682,0.018890203631652277,0.06986789579707481,0.6815284184197812,0.0009682912848409952,0.6932185668613267,0.019490957485753913,0.0010375123490663236,0.015699686249736847,0.916,18.642,899.9999999999774,135.29411764705827,0.14,0.139,0.41,0.407,0.048,0.048
F_2,sex,0,0.1,91.174,90.802,0.020004095004095005,0.10002047502047502,3.0879545682284553,0.005897682330958247,0.6164986455347748,0.10276800734056597,0.0183826137910624,0.06820031997241392,0.35497906493565645,0.0013305634331888276,0.6891515654942871,0.04499298030145779,0.0008147183165094602,0.01351767452264123,0.496,9.198,528.0000000000077,145.7356321839074,0.051,0.055,0.328,0.325,0.018,0.022
F_2,sex,1,0.1,77.902,77.688,0.020004095004095005,0.10002047502047502,3.0879545682284553,0.005897682330958247,0.6164986455347748,0.10276800734056597,0.0183826137910624,0.06820031997241392,0.7235240469316804,0.001858775728891475,0.6910183583860945,0.033332692609032495,0.0015130018797093335,0.01862683498434353,1.223,22.312,516.6666666666645,110.7211538461539,0.169,0.163,0.414,0.401,0.061,0.059
F_3,capital-gain,<=3471,0.1,81.575,81.575,0.00018196829635959517,0.00010238558410975647,13.435824570217045,0.03696178990205739,0.9905477089786593,0.5071897212808216,inf,0.2294960876155686,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,18.425,0.0,0.0,0.086,0.086,0.257,0.257,0.043,0.043
F_3,capital-gain,>=3674,0.1,96.344,95.795,0.00018196829635959517,0.00010238558410975647,13.435824570217045,0.03696178990205739,0.9905477089786593,0.5071897212808216,inf,0.2294960876155686,0.22090656490199947,0.0014348405473701034,0.696942747894648,0.028096893562655583,0.0016156089734469538,0.020060332544563353,0.914,4.205,1.0,0.0,0.804,0.795,0.986,0.977,0.122,0.113
F_4,capital-loss,<=1876,0.1,82.203,82.18,0.0002497192017021154,0.00010238558410975957,13.693168800123406,0.038391251389982256,0.9841661093248013,0.7371938513090831,inf,0.22878706202443053,0.13971357903482584,0.0,0.7066993300339508,0.00033603608169180215,4.051509891179257e-05,0.0031590180280381295,0.023,17.82,1.0,0.0,0.115,0.115,0.36,0.359,0.043,0.043
F_4,capital-loss,>=1887,0.1,92.278,89.575,0.0002497192017021154,0.00010238558410975957,13.693168800123406,0.038391251389982256,0.9841661093248013,0.7371938513090831,inf,0.22878706202443053,0.30041768717585166,0.004510396484274531,0.6785102683209282,0.07076141788581101,0.006174249118587473,0.03915577434104181,3.475,10.425,2.230769230769231,1.0,0.68,0.653,0.943,0.903,0.12,0.12
F_5,hours-per-week,<=40,0.1,86.859,86.688,0.003347752055456102,0.0001023855841097571,1.0078318261475472,0.000206127045308969,0.9882650575409047,0.05332080065616403,inf,0.5777374930165039,0.43854549354538713,0.0004251685565275999,0.6928218177133814,0.010367846654454116,0.000549732960563315,0.011526436517859399,0.45,13.312,812.000000000001,17.39130434782608,0.059,0.062,0.292,0.297,0.009,0.012
F_5,hours-per-week,>=41,0.1,71.499,71.385,0.003347752055456102,0.0001023855841097571,1.0078318261475472,0.000206127045308969,0.9882650575409047,0.05332080065616403,inf,0.5777374930165039,0.39072511865250553,0.001122916190634525,0.6986403265738135,0.017673946709643513,0.0010577425802836215,0.01572317947989975,1.019,28.615,32.289156626506035,12.352941176470585,0.317,0.31,0.54,0.53,0.164,0.159
F_0,age,>=38,0.3,75.184,74.953,0.016601031659057644,0.00010238558410975728,1.9176015528492178e-31,2.2228670078790692e-66,0.983125110390838,0.13549468664709985,inf,0.597285927195689,1.19101276933024,0.007770160124209941,0.6639595896020859,0.10769053624045088,0.005208261689958274,0.03471664892970083,3.68,25.047,763.249999999995,107.69230769230737,0.212,0.184,0.449,0.404,0.086,0.066
F_0,age,<=37,0.3,88.426,87.573,0.016601031659057644,0.00010238558410975728,1.9176015528492178e-31,2.2228670078790692e-66,0.983125110390838,0.13549468664709985,inf,0.597285927195689,0.7737225897996676,0.002588100664269194,0.6406328371242958,0.07860175019897495,0.0027513277821952175,0.02557672405150517,2.12,12.427,1202.800000000027,123.26086956521824,0.061,0.073,0.316,0.326,0.017,0.029
F_1,race,0,0.3,86.983,87.458,0.06001228501228502,0.3000614250614251,5.348494203636101,0.032445287809822095,0.2812880367047758,0.2984444712408146,0.05033250617644002,0.11228721598303444,0.49227356210189677,0.0027700222510814022,0.653426076619283,0.08124489140476446,0.0030545363613284264,0.027135103589672298,1.966,12.542,899.9999999999774,308.7500000000001,0.075,0.08,0.323,0.354,0.03,0.03
F_1,race,1,0.3,81.454,81.153,0.06001228501228502,0.3000614250614251,5.348494203636101,0.032445287809822095,0.2812880367047758,0.2984444712408146,0.05033250617644002,0.11228721598303444,1.1462842338750074,0.0027840199878245856,0.668362848120898,0.05723009902728638,0.002926320277128147,0.026332030570479142,2.424,18.847,899.9999999999774,243.5294117647049,0.14,0.138,0.41,0.4,0.048,0.048
F_2,sex,0,0.3,91.174,90.4,0.06001228501228502,0.3000614250614251,5.348494203636101,0.015153990294533055,0.3523861167585643,0.29622266401591674,0.054411831857062165,0.11621622032113546,0.701569184802252,0.004104999398988146,0.6392463052587569,0.11973219421383419,0.0029419073094630647,0.026073351113161843,1.827,9.6,528.0000000000077,258.33333333333223,0.051,0.061,0.328,0.336,0.018,0.028
F_2,sex,1,0.3,77.902,77.596,0.06001228501228502,0.3000614250614251,5.348494203636101,0.015153990294533055,0.3523861167585643,0.29622266401591674,0.054411831857062165,0.11621622032113546,1.155886393234229,0.005317761540836075,0.6659787391153047,0.08579087638785891,0.003702646737950086,0.029212798614527462,2.936,22.404,528.0000000000077,344.444444444443,0.169,0.153,0.414,0.383,0.061,0.052
F_3,capital-gain,<=3471,0.3,81.603,81.603,0.0005752571359618068,0.00010238558410975693,23.18565769696713,0.10998685105661939,0.9832977472956376,0.7773916679264311,inf,0.4168896801228465,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,18.397,0.0,0.0,0.087,0.087,0.261,0.261,0.043,0.043
F_3,capital-gain,>=3674,0.3,95.909,94.773,0.0005752571359618068,0.00010238558410975693,23.18565769696713,0.10998685105661939,0.9832977472956376,0.7773916679264311,inf,0.4168896801228465,0.2613801725141405,0.002497274752672782,0.6910837440890905,0.04371180106869695,0.0027846733732107653,0.026333150347388135,1.591,5.227,1.0,1.0,0.777,0.761,0.985,0.967,0.123,0.113
F_4,capital-loss,<=1876,0.3,82.2,82.185,0.0009554671596017815,0.00010238558410975677,23.675174845479248,0.11468365308837254,0.9763714348785336,0.896538411959884,inf,0.4163744122864365,0.17111348938666637,2.355869066220711e-05,0.7063299275437582,0.0008591981355829871,7.825506992757434e-05,0.00438239545890633,0.045,17.815,1.0,0.0,0.116,0.116,0.364,0.363,0.044,0.044
F_4,capital-loss,>=1887,0.3,92.373,81.78,0.0009554671596017815,0.00010238558410975677,23.675174845479248,0.11468365308837254,0.9763714348785336,0.896538411959884,inf,0.4163744122864365,0.535892187316551,0.01860234278847684,0.5997909006372937,0.23078802961401185,0.019567659795639583,0.06976655747759561,13.136,18.22,1.9545454545454544,1.7222222222222223,0.686,0.564,0.944,0.778,0.122,0.095
F_5,hours-per-week,<=40,0.3,86.613,85.893,0.012213474021781329,0.00010238558410975705,2.0440465981492357,0.0007204428685381738,0.9771304017416584,0.14430807144409638,inf,0.9755473689133429,0.8299486807899812,0.0021870200655948516,0.651928653143499,0.047010174934187667,0.0022887801573467197,0.02361860291166174,2.047,14.107,637.9999999999854,89.48328267477223,0.066,0.084,0.314,0.344,0.01,0.026
F_5,hours-per-week,>=41,0.3,71.973,71.973,0.012213474021781329,0.00010238558410975705,2.0440465981492357,0.0007204428685381738,0.9771304017416584,0.14430807144409638,inf,0.9755473689133429,0.6427466506756129,0.0034609541107867934,0.6859148848429545,0.05214089312288413,0.003150271038744698,0.027162791028581747,2.54,28.027,708.0000000000066,40.37878787878785,0.331,0.313,0.56,0.539,0.164,0.149
F_0,age,>=38,0.5,75.184,74.595,0.030260976938983285,0.00010238558410975692,2.4038407648215367e-31,2.653099376126486e-66,0.9685874836047815,0.20340304152035793,inf,0.7431175602720055,1.4776711804890157,0.012315959101307748,0.6332618883991064,0.15984429952735427,0.007628664399627748,0.04198438267324817,5.889,25.405,2071.4285714286434,104.99999999999957,0.212,0.164,0.449,0.372,0.086,0.054
F_0,age,<=37,0.5,88.167,86.812,0.030260976938983285,0.00010238558410975692,2.4038407648215367e-31,2.653099376126486e-66,0.9685874836047815,0.20340304152035793,inf,0.7431175602720055,1.0486828270500186,0.005112235952305755,0.5688472027318291,0.13351364179590558,0.005553832983333229,0.03643830707179652,4.672,13.188,2071.4285714286434,213.65217391304498,0.068,0.092,0.336,0.37,0.019,0.041
F_1,race,0,0.5,86.983,87.322,0.09999999999999999,0.5,6.904169547102045,0.054348669327795106,0.005388446790842561,0.49837212106596457,0.07381400924470256,0.13401632052202828,0.5982576886454622,0.00480531614957273,0.6235495281391303,0.12172168466123202,0.004426896394223611,0.03259176271697828,3.051,12.678,899.9999999999774,455.00000000000017,0.075,0.087,0.323,0.371,0.03,0.035
F_1,race,1,0.5,81.454,80.875,0.09999999999999999,0.5,6.904169547102045,0.054348669327795106,0.005388446790842561,0.49837212106596457,0.07381400924470256,0.13401632052202828,1.520103750288013,0.004752798137748304,0.6346125598334263,0.09417818065410827,0.005088051304797707,0.03479625803949165,4.245,19.125,899.9999999999774,405.8823529411749,0.14,0.135,0.41,0.39,0.048,0.049
F_2,sex,0,0.5,91.174,90.059,0.09999999999999999,0.5,6.904169547102045,0.025133447317762136,0.006711810092718261,0.4930417495030329,0.08877660624105137,0.14732406161616513,0.9633665562722995,0.007296081922986014,0.5844112492182069,0.17442814912130367,0.005264330953199516,0.035022697074910625,3.283,9.941,528.0000000000077,516.6666666666645,0.051,0.069,0.328,0.359,0.018,0.035
F_2,sex,1,0.5,77.902,77.305,0.09999999999999999,0.5,6.904169547102045,0.025133447317762136,0.006711810092718261,0.4930417495030329,0.08877660624105137,0.14732406161616513,1.5268959820302805,0.009059371475655106,0.6305302979936407,0.13659552135832764,0.006168894404610381,0.03785036686510443,5.031,22.695,528.0000000000077,516.6666666666645,0.169,0.139,0.414,0.356,0.061,0.044
F_3,capital-gain,<=3471,0.5,81.891,81.826,0.00132362514930818,0.00010238558410975785,29.856934296022388,0.18235844410241572,0.9699724387524198,0.8725972093302515,inf,0.5785754670268213,0.17111348938666637,3.4124251278757934e-05,0.7056287064169108,0.0013506050763899343,0.00011266526211009453,0.005276462024670997,0.065,18.174,1.0,0.0,0.085,0.086,0.262,0.261,0.041,0.042
F_3,capital-gain,>=3674,0.5,96.061,94.242,0.00132362514930818,0.00010238558410975785,29.856934296022388,0.18235844410241572,0.9699724387524198,0.8725972093302515,inf,0.5785754670268213,0.31240906010166003,0.002854028288768898,0.6786815867410665,0.05987170349251604,0.005337119882995307,0.036373726507716,3.03,5.758,1.0,1.0,0.739,0.721,0.987,0.962,0.108,0.108
F_4,capital-loss,<=1876,0.5,82.457,82.331,0.0024141996069202633,0.00010238558410975698,30.553640309124358,0.19073100424597572,0.9639812243684565,0.9345430056468715,inf,0.5794073295492832,0.24199101739560827,0.00013160474188412372,0.7049059344118996,0.0029885346726155676,0.00021601572713119733,0.007321464715739412,0.126,17.669,1.0,0.0,0.114,0.115,0.363,0.362,0.042,0.043
F_4,capital-loss,>=1887,0.5,92.727,73.182,0.0024141996069202633,0.00010238558410975698,30.553640309124358,0.19073100424597572,0.9639812243684565,0.9345430056468715,inf,0.5794073295492832,0.7478324933493913,0.03103755764036175,0.46489746339866095,0.39144564947910554,0.03927612206262969,0.09876904665607222,25.909,26.818,2.0,1.0,0.691,0.495,0.953,0.667,0.129,0.129
F_5,hours-per-week,<=40,0.5,86.95,85.497,0.023944329592420068,0.00010238558410975681,2.320104912368037,0.0008670410430684671,0.9556959553860999,0.20548789177840557,inf,1.0832546334298876,0.9896213999309502,0.0034816848575509106,0.6224160038735785,0.07494394138800824,0.003981955754518539,0.031061982520410276,3.374,14.503,812.000000000001,141.43742824339895,0.071,0.098,0.339,0.373,0.011,0.036
F_5,hours-per-week,>=41,0.5,72.958,71.813,0.023944329592420068,0.00010238558410975681,2.320104912368037,0.0008670410430684671,0.9556959553860999,0.20548789177840557,inf,1.0832546334298876,0.9007691304084722,0.007125069584655545,0.6597194403173401,0.10370691192672929,0.0070164859166886116,0.04083120634775756,5.627,28.187,519.3333333333405,56.999999999999915,0.355,0.31,0.597,0.533,0.168,0.139
F_0,age,>=38,0.7,75.184,74.616,0.045764646173626515,0.00010238558410975764,3.0058934084208287e-31,5.879841758072282e-66,0.9272740937401789,0.26771169745325246,inf,0.8787646264616084,1.8034472187663297,0.017893156092923468,0.5962480915543518,0.21554502799562344,0.01050396958570664,0.04962542461275672,8.181,25.384,2071.4285714286434,132.00000000000006,0.212,0.147,0.449,0.347,0.086,0.04
F_0,age,<=37,0.7,86.843,84.59,0.045764646173626515,0.00010238558410975764,3.0058934084208287e-31,5.879841758072282e-66,0.9272740937401789,0.26771169745325246,inf,0.8787646264616084,1.1713634026139494,0.008221928039617799,0.5357312600693545,0.1742600412560876,0.008046552279655504,0.043582590168243854,6.693,15.41,2071.4285714286434,251.99999999999693,0.079,0.116,0.35,0.389,0.023,0.058
F_1,race,0,0.7,86.983,87.322,0.14000819000819,0.70004095004095,8.169362518949502,0.07691091998900867,0.2837260244119974,0.7008320270107832,0.08966838216437743,0.14557471500863128,0.7173823387663878,0.006307819982058965,0.5719069740074323,0.15221474294845638,0.0062225353662902355,0.03884814357083223,4.542,12.678,899.9999999999774,899.9999999999774,0.075,0.087,0.323,0.371,0.03,0.035
F_1,race,1,0.7,81.454,80.646,0.14000819000819,0.70004095004095,8.169362518949502,0.07691091998900867,0.2837260244119974,0.7008320270107832,0.08966838216437743,0.14557471500863128,1.8048190390815644,0.006686329894455199,0.6013208972285404,0.1284101800720866,0.007116437809539369,0.041205862117837264,5.897,19.354,899.9999999999774,405.8823529411749,0.14,0.137,0.41,0.389,0.048,0.051
F_2,sex,0,0.7,91.174,89.78,0.14000819000819,0.70004095004095,8.169362518949502,0.0365109925229895,0.3575074503443052,0.6965896926136107,0.12086044409339568,0.17057774000190382,1.102908226325404,0.009514772603593999,0.5503180994525084,0.2016662072014147,0.006720295145554698,0.03949181198153985,4.057,10.22,528.0000000000077,516.6666666666645,0.051,0.072,0.328,0.357,0.018,0.037
F_2,sex,1,0.7,77.902,77.275,0.14000819000819,0.70004095004095,8.169362518949502,0.0365109925229895,0.3575074503443052,0.6965896926136107,0.12086044409339568,0.17057774000190382,1.800028684537018,0.012572608829895025,0.5957030546399548,0.17688783145004433,0.00817298738363593,0.043739440570781926,6.805,22.725,528.0000000000077,516.6666666666645,0.169,0.131,0.414,0.341,0.061,0.038
F_3,capital-gain,<=3471,0.7,82.292,82.076,0.004097771843554521,0.00010238558410975716,35.325507117317855,0.2550159294457971,0.9499480982721498,0.9253802393143643,inf,0.7717777949804522,0.24199101739560827,0.00022553384465846116,0.7023081443844214,0.005618470929526556,0.0003766172598509794,0.009589487978686903,0.216,17.924,1.0,0.0,0.088,0.087,0.279,0.27,0.04,0.041
F_3,capital-gain,>=3674,0.7,94.421,87.983,0.004097771843554521,0.00010238558410975716,35.325507117317855,0.2550159294457971,0.9499480982721498,0.9253802393143643,inf,0.7717777949804522,0.49418650304275596,0.011381639555111057,0.6115151706880465,0.18478705843512694,0.01810713055066793,0.06700287074906824,10.73,12.017,8.0,1.0,0.695,0.622,0.981,0.877,0.128,0.115
F_4,capital-loss,<=1876,0.7,82.837,82.249,0.006198226524397026,0.00010238558410975753,36.11014876031495,0.2668191971603767,0.9487502043779026,0.9531880180973107,inf,0.7722459236096337,0.4097430993536697,7.540988412376173e-05,0.6966973652378814,0.009394635410545332,0.0010295542121204673,0.015931034815394887,0.588,17.751,2.5,0.0,0.115,0.116,0.374,0.361,0.041,0.045
F_4,capital-loss,>=1887,0.7,92.04,60.697,0.006198226524397026,0.00010238558410975753,36.11014876031495,0.2668191971603767,0.9487502043779026,0.9531880180973107,inf,0.7722459236096337,0.8572314962348895,0.0408758556161338,0.30528348078742207,0.5086072558849812,0.05448449872961157,0.11636338050132246,38.308,39.303,6.999999999999998,6.999999999999998,0.677,0.413,0.935,0.514,0.111,0.19
F_5,hours-per-week,<=40,0.7,86.671,83.847,0.04246252637993283,0.00010238558410975753,2.670662552469542,0.0011031006959616948,0.9115811092311632,0.250989777225378,inf,1.2041130500541273,1.2294802228546686,0.007888791180725345,0.5783966635607893,0.13524154188929735,0.007802646282531657,0.04358567415835947,6.781,16.153,708.0000000000066,124.00000000000006,0.086,0.149,0.382,0.469,0.012,0.069
F_5,hours-per-week,>=41,0.7,74.528,75.059,0.04246252637993283,0.00010238558410975753,2.670662552469542,0.0011031006959616948,0.9115811092311632,0.250989777225378,inf,1.2041130500541273,1.0621766428430264,0.011870554447512466,0.6257526373304386,0.16044651456227013,0.01110676902085182,0.05151758411456371,9.375,24.941,140.0000000000005,39.999999999999964,0.38,0.317,0.64,0.575,0.168,0.106
F_0,age,>=38,0.1,75.1,74.995,0.005403113457759157,0.00010238558410975696,9.902451879311725e-32,4.3023232863594115e-67,0.9900272945282699,0.045897925099132236,inf,0.35498512099864904,0.7603918390489236,0.0028009216184085245,0.6896587924404768,0.042431850009254084,0.0022345490940899044,0.022783198038744956,1.625,25.005,665.9999999999903,98.0769230769233,0.221,0.209,0.46,0.442,0.091,0.083
F_0,age,<=37,0.1,89.404,89.067,0.005403113457759157,0.00010238558410975696,9.902451879311725e-32,4.3023232863594115e-67,0.9900272945282699,0.045897925099132236,inf,0.35498512099864904,0.457012781791837,0.0006290812500198304,0.6845463846662033,0.02414503867497402,0.0008404697381573342,0.014157800104882708,0.758,10.933,75.73333333333346,13.257142857142853,0.064,0.068,0.348,0.349,0.019,0.023
F_1,race,0,0.1,87.438,87.509,0.020004095004095005,0.10002047502047502,3.0879545682284553,0.01097579572764164,0.5640652505174091,0.0993892946952609,0.018942015993410877,0.06996720221905248,0.27904402832411623,0.001074533463313447,0.685155646986799,0.02302837044715183,0.0010116787736983229,0.015772818875744915,0.917,12.491,1151.499999999994,364.6416666666647,0.086,0.081,0.375,0.362,0.032,0.028
F_1,race,1,0.1,81.751,81.535,0.020004095004095005,0.10002047502047502,3.0879545682284553,0.01097579572764164,0.5640652505174091,0.0993892946952609,0.018942015993410877,0.06996720221905248,0.7007666614063617,0.0011467357855499305,0.6939105313657823,0.022874335647760046,0.001129524496934753,0.01613769104148801,0.91,18.465,1151.499999999994,108.8000000000004,0.147,0.146,0.431,0.424,0.051,0.052
F_2,sex,0,0.1,90.901,90.749,0.020004095004095005,0.10002047502047502,3.0879545682284553,0.004772783793718269,0.6163029573185108,0.09827213822893113,0.018538457651108824,0.0683351368653142,0.43415459407221235,0.0014650826900722228,0.68211033053995,0.051246669213574236,0.0011453060117597221,0.016303534357267523,0.7,9.251,3728.6666666667215,1258.4250000000186,0.052,0.057,0.324,0.338,0.018,0.022
