ID,ID2,Feature,Feature2,Category1,Category2,swap_proportion,Acc,Acc_after,distortion_multiple,distortion_feature,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,effect_distance,effect_distance_contrained,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_1,F_0,race,age,1,>=38,0.7,75.285,75.285,0.1277734740951496,0.1277734740951496,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,24.715,0.0,0.0,0.222,0.222,0.464,0.464,0.09,0.09
F_1,F_0,race,age,1,<=37,0.7,88.845,88.845,0.1277734740951496,0.1277734740951496,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,11.155,0.0,0.0,0.066,0.066,0.327,0.327,0.027,0.027
F_1,F_2,race,sex,1,0,0.7,90.71,90.71,0.12675121837848635,0.12675121837848635,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,9.29,0.0,0.0,0.037,0.037,0.205,0.205,0.02,0.02
F_1,F_2,race,sex,1,1,0.7,78.301,78.301,0.12675121837848635,0.12675121837848635,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,21.699,0.0,0.0,0.191,0.191,0.457,0.457,0.074,0.074
F_1,F_3,race,capital-gain,0,<=3471,0.7,85.301,85.301,0.18888398218451785,0.18888398218451785,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,14.699,0.0,0.0,0.055,0.055,0.172,0.172,0.036,0.036
F_1,F_3,race,capital-gain,0,>=3674,0.7,85.714,85.714,0.18888398218451785,0.18888398218451785,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,14.286,0.0,0.0,0.667,0.667,0.923,0.923,0.25,0.25
F_1,F_3,race,capital-gain,1,<=3471,0.7,81.063,81.063,0.18888398218451785,0.18888398218451785,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,18.937,0.0,0.0,0.1,0.1,0.282,0.282,0.054,0.054
F_1,F_3,race,capital-gain,1,>=3674,0.7,98.125,98.125,0.18888398218451785,0.18888398218451785,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,1.875,0.0,0.0,0.769,0.769,0.992,0.992,0.053,0.053
F_1,F_4,race,capital-loss,0,<=1876,0.7,85.28,85.28,0.5128930348428558,0.5128930348428558,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,14.72,0.0,0.0,0.07,0.07,0.246,0.246,0.039,0.039
F_1,F_4,race,capital-loss,0,>=1887,0.7,87.5,87.5,0.5128930348428558,0.5128930348428558,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.875,0.875,1.0,1.0,0.5,0.5
F_1,F_4,race,capital-loss,1,<=1876,0.7,81.9,81.9,0.5128930348428558,0.5128930348428558,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,18.1,0.0,0.0,0.128,0.128,0.383,0.383,0.053,0.053
F_1,F_4,race,capital-loss,1,>=1887,0.7,92.063,92.063,0.5128930348428558,0.5128930348428558,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,7.937,0.0,0.0,0.73,0.73,0.936,0.936,0.125,0.125
F_1,F_5,race,hours-per-week,0,<=40,0.7,88.986,88.986,0.22400877638860162,0.22400877638860162,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,11.014,0.0,0.0,0.049,0.049,0.244,0.244,0.023,0.023
F_1,F_5,race,hours-per-week,0,>=41,0.7,71.429,71.429,0.22400877638860162,0.22400877638860162,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.571,0.0,0.0,0.22,0.22,0.4,0.4,0.131,0.131
F_1,F_5,race,hours-per-week,1,<=40,0.7,87.007,87.007,0.22400877638860162,0.22400877638860162,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,12.993,0.0,0.0,0.056,0.056,0.284,0.284,0.008,0.008
F_1,F_5,race,hours-per-week,1,>=41,0.7,71.299,71.299,0.22400877638860162,0.22400877638860162,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,28.701,0.0,0.0,0.339,0.339,0.566,0.566,0.192,0.192
F_2,F_2,sex,sex,0,0,0.7,91.374,89.957,0.14001433104719008,0.7000716552359505,1.1733927571407032,0.009217727714975798,0.5222092188422427,0.21390615167669963,0.007747604320592423,0.0423341587070912,4.498,10.043,0.09209000871872672,32.646917303720144,0.048,0.071,0.316,0.36,0.017,0.037
F_2,F_2,sex,sex,1,1,0.7,77.664,77.342,0.14001433104719008,0.7000716552359505,1.825741899005014,0.012583576534842374,0.5964217216320913,0.1744504781677903,0.008388892829446595,0.04444357752748121,7.129,22.658,0.11051489109099369,27.47958450469644,0.18,0.138,0.429,0.355,0.07,0.042
F_2,F_0,sex,age,0,>=38,0.7,89.461,89.461,0.09612184817722158,0.09612184817722158,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,10.539,0.0,0.0,0.047,0.047,0.239,0.239,0.022,0.022
