ID,Feature,Category,swap_proportion,Acc,Acc_after,distortion_multiple,distortion_feature,Distortion_hellinger,Distortion_wasserstein,cramers_v_distortion,total_variation_distortion,Distortion_kl,Distortion_js,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_1,sex,1.0,0.5,75.676,75.676,0.04622496147919877,0.5084745762711864,0.5411083648409142,0.01596320907277518,0.030916735086661186,0.4864864864864863,0.09224178186098429,0.15043853073857735,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,24.324,0.432,0.432,0.667,0.667,0.125,0.125
F_2,cp,<=3.0,0.5,81.25,68.75,0.00042666800558165574,0.017241379310344827,0.867326345351218,0.0073578757709407755,0.6308029020815727,0.13717004297114793,3.345150602308277,0.6255511636447338,0.2794271580696517,0.039242888970572334,0.3576408488192953,0.5333333333333334,0.033589635697422154,0.09139534120196433,25.0,31.25,0.062,0.312,0.25,0.5,0.0,0.25
F_2,cp,4.0,0.5,74.074,81.481,0.00042666800558165574,0.017241379310344827,0.867326345351218,0.0073578757709407755,0.6308029020815727,0.13717004297114793,3.345150602308277,0.6255511636447338,0.13971357903482584,0.011627522657947358,0.6488856845230502,0.14646464646464646,0.01220375274951041,0.05490083302053737,7.407,18.519,0.593,0.667,0.737,0.842,0.25,0.25
F_3,trestbps,>=132.0,0.5,69.231,61.538,0.00876335567410817,0.017241379310344827,0.0,0.0,0.97510425537224,0.07057545220100186,nan,nan,0.13971357903482584,0.012074735067868408,0.6446583712203042,0.15555555555555556,0.012658434579161514,0.055892513353271445,7.692,38.462,0.385,0.308,0.562,0.438,0.1,0.1
F_3,trestbps,<=130.0,0.5,84.848,75.758,0.00876335567410817,0.017241379310344827,0.0,0.0,0.97510425537224,0.07057545220100186,nan,nan,0.17111348938666637,0.0047567138146148245,0.6075920427550384,0.15111111111111108,0.016097766062941173,0.06306006694175915,9.091,24.242,0.242,0.273,0.636,0.545,0.045,0.136
F_4,chol,<=243.0,0.5,77.5,75.0,0.03912235851142077,0.01724137931034482,0.0,0.0,0.9887636882920591,0.10487241189124236,nan,nan,0.098792419159368,0.003924288897057229,0.686243566496721,0.05631868131868128,0.004312249745542876,0.03275425889222341,2.5,25.0,0.3,0.325,0.579,0.579,0.048,0.095
F_4,chol,>=244.0,0.5,77.778,77.778,0.03912235851142077,0.01724137931034482,0.0,0.0,0.9887636882920591,0.10487241189124236,nan,nan,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,22.222,0.278,0.278,0.571,0.571,0.091,0.091
F_5,fbs,0.0,0.5,76.923,76.923,0.04622496147919877,0.5084745762711864,0.5411083648409142,0.05321069690925062,0.12560235200367667,0.9259259259259253,0.064287828435382,0.1273559351248599,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,23.077,0.269,0.269,0.545,0.545,0.067,0.067
F_5,fbs,1.0,0.5,85.714,85.714,0.04622496147919877,0.5084745762711864,0.5411083648409142,0.05321069690925062,0.12560235200367667,0.9259259259259253,0.064287828435382,0.1273559351248599,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,14.286,0.571,0.571,0.8,0.8,0.0,0.0
F_6,restecg,0.0,0.5,80.0,80.0,0.04622496147919877,0.7627118644067796,1.2089535423833377,0.03458695299101291,0.2768011930192521,0.6041666666666665,0.5376062647829244,0.3433129031582676,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,20.0,0.25,0.25,0.562,0.562,0.042,0.042
