3,36,0,9,129,0,3,3,1,0,3,1,29,2,2,2,2,1,0,1, -1.0
3,42,0,10,87,1,0,3,1,1,3,3,0,1,1,0,3,0,0,1, -1.0
2,38,3,10,163,3,0,2,1,0,3,0,42,0,1,0,0,0,0,1, -1.0
1,41,4,4,149,3,1,3,1,0,3,3,19,1,1,0,1,2,0,0, -1.0
1,71,0,0,47,3,1,1,1,1,0,1,13,0,1,2,0,2,0,1, -1.0
0,46,1,5,107,0,2,3,1,1,1,3,27,0,1,1,1,2,1,1, -1.0
0,48,0,5,146,3,4,2,1,1,1,1,4,1,0,2,0,0,1,0, -1.0
3,64,2,2,80,0,1,0,1,1,0,1,1,2,1,2,0,1,0,0, -1.0
2,72,3,2,69,0,4,3,1,2,3,0,52,1,0,3,0,1,1,0, -1.0
1,48,2,1,45,2,4,3,1,0,1,3,73,1,1,0,3,2,1,0, -1.0
2,44,2,2,66,4,0,1,1,1,3,1,20,0,1,0,0,2,1,0, -1.0
2,73,0,9,159,3,4,2,1,0,2,2,4,1,0,1,2,1,1,1, -1.0
0,47,4,4,177,3,0,2,1,0,2,3,15,0,0,1,3,2,1,1, -1.0
1,73,1,10,102,4,1,0,1,1,2,0,1,2,2,2,1,2,0,1, -1.0
2,76,3,4,128,1,4,2,1,2,3,3,55,0,1,1,3,2,0,1, -1.0
2,68,4,0,122,0,0,0,1,1,0,2,31,2,2,3,2,2,1,1, -1.0
1,57,4,3,155,0,4,0,1,0,2,2,0,1,1,2,2,1,0,1, -1.0
0,72,2,5,59,1,3,2,1,0,2,2,46,2,0,1,1,2,1,1, -1.0
2,71,4,3,56,4,4,3,1,2,0,0,61,0,2,1,1,1,1,0, -1.0
1,68,0,6,44,2,2,2,1,1,3,1,27,0,0,0,3,1,1,0, -1.0
0,59,2,3,189,3,1,2,1,2,1,1,49,2,1,1,2,1,0,0, -1.0
2,54,3,9,118,0,0,0,1,2,2,0,54,1,0,3,0,2,1,1, -1.0
1,22,0,3,118,3,0,2,1,2,1,1,5,0,0,0,0,2,0,0, -1.0
2,76,4,8,189,0,3,1,1,0,0,3,70,1,2,1,0,1,0,0, -1.0
3,72,1,8,13,0,4,3,1,2,0,0,30,2,0,3,2,2,0,1, -1.0
1,54,1,4,2,4,1,0,1,1,1,2,43,0,0,1,1,1,0,0, -1.0
2,59,2,9,120,3,3,2,1,2,2,2,45,1,0,3,2,0,1,0, -1.0
1,24,3,0,162,2,2,1,1,2,2,3,24,1,2,0,1,2,1,0, -1.0
3,69,2,3,87,2,2,2,1,0,1,2,47,1,1,2,2,1,1,0, -1.0
3,32,4,8,157,3,2,1,1,1,1,3,38,2,2,2,2,1,1,0, -1.0
2,63,3,10,112,2,3,0,1,2,1,1,16,0,0,2,1,0,1,1, -1.0
1,67,2,10,87,0,1,2,1,1,1,1,50,0,1,3,0,1,1,0, -1.0
0,44,2,5,29,1,2,0,1,0,2,2,23,0,0,0,2,0,0,0, -1.0
2,45,2,1,100,2,2,2,1,2,0,1,42,0,0,0,1,1,1,0, -1.0
2,42,3,9,75,2,4,3,1,0,0,0,21,1,2,1,1,1,1,0, -1.0
2,52,3,9,61,3,3,0,1,1,0,0,14,0,1,2,1,2,1,1, -1.0
1,27,3,2,181,0,1,3,1,2,1,0,73,0,0,1,2,1,1,0, -1.0
3,62,0,10,16,3,2,1,1,1,0,3,23,1,1,2,0,1,1,1, -1.0
3,45,2,0,172,2,1,3,1,2,0,1,26,1,0,2,0,2,0,1, -1.0
2,74,1,9,53,3,3,2,1,2,3,1,46,2,0,0,3,2,0,0, -1.0
3,6,0,7,40,2,1,1,1,0,0,2,8,0,1,0,2,2,0,0, -1.0
0,64,0,9,196,1,2,1,1,0,3,1,49,0,1,0,1,1,1,1, -1.0
2,50,0,6,0,1,2,3,1,1,3,1,13,2,2,0,1,0,1,0, -1.0
2,79,3,3,139,0,3,0,1,2,0,1,74,2,2,2,3,2,1,0, -1.0
1,56,4,3,190,4,3,3,1,2,3,0,1,0,2,1,2,2,0,0, -1.0
0,44,0,10,111,0,4,2,1,2,1,2,18,0,0,1,2,1,0,0, -1.0
3,69,1,0,1,3,2,3,1,2,0,0,68,1,0,3,0,1,0,1, -1.0
0,66,1,10,7,1,4,2,1,2,3,3,69,2,0,2,1,1,1,1, -1.0
3,69,4,6,144,0,0,2,1,1,2,0,55,2,1,1,0,2,0,1, -1.0
2,28,1,0,6,3,4,0,1,0,1,0,25,0,0,2,1,2,1,0, -1.0
0,24,2,2,1,2,1,1,1,0,2,3,73,0,0,2,0,0,1,0, -1.0
3,7,0,7,108,4,1,2,1,2,3,2,49,0,0,0,0,1,0,0, -1.0
1,56,4,9,146,0,0,2,1,2,3,0,20,0,1,3,1,0,1,1, -1.0
0,73,0,2,14,3,0,2,1,2,0,3,0,0,0,2,2,1,1,1, -1.0
2,60,3,3,65,0,4,2,1,0,3,0,26,0,2,2,2,0,0,1, -1.0
2,73,4,3,6,3,4,1,1,1,1,3,54,1,0,1,2,2,0,0, -1.0
3,79,0,9,83,3,1,0,1,2,2,1,10,0,0,0,2,1,0,0, -1.0
1,56,0,4,56,3,0,3,1,0,3,1,30,2,0,1,1,2,1,0, -1.0
2,55,3,0,193,4,1,3,1,0,1,1,73,1,2,1,2,1,1,0, -1.0
1,53,2,9,132,0,0,0,1,2,3,0,35,2,2,2,0,1,1,1, -1.0
0,70,0,8,24,4,3,2,1,1,1,0,58,2,1,3,0,1,0,1, -1.0
0,56,3,6,73,0,0,3,1,2,0,3,7,0,1,2,2,2,0,0, -1.0
3,62,3,0,21,3,3,3,1,2,3,1,13,1,1,0,1,1,0,0, -1.0
3,74,3,6,20,0,3,0,1,1,2,2,19,1,2,1,1,0,1,1, -1.0
2,30,3,1,61,1,2,1,1,2,3,3,7,1,0,3,2,1,1,0, -1.0
1,27,1,3,62,0,1,1,1,1,1,1,1,0,1,2,0,1,1,1, -1.0
1,29,0,2,15,1,2,1,1,0,3,2,22,1,0,1,3,1,0,1, -1.0
1,52,1,1,22,0,3,0,1,0,0,3,23,2,0,3,2,1,0,1, -1.0
0,61,2,5,37,2,0,0,1,1,2,2,74,1,1,1,2,1,1,1, -1.0
3,11,2,9,170,2,1,1,1,0,1,3,25,0,0,3,1,1,0,0, -1.0
2,9,1,10,130,2,0,1,1,0,1,0,17,2,0,3,0,0,0,0, -1.0
3,47,2,4,151,4,2,3,1,0,1,0,13,0,1,1,0,0,0,0, -1.0
0,77,0,8,66,3,3,0,1,2,3,3,4,1,2,2,1,1,1,1, -1.0
2,51,0,10,39,1,2,0,1,2,3,3,22,1,2,0,1,2,1,0, -1.0
0,50,0,5,2,1,1,2,1,1,2,2,40,1,0,0,2,1,0,1, -1.0
1,45,1,7,81,0,1,3,1,1,3,1,73,1,0,0,2,1,1,1, -1.0
0,21,1,3,168,4,0,1,1,0,3,2,34,1,0,2,1,2,1,0, -1.0
1,76,1,5,74,1,1,3,1,0,3,0,1,0,0,2,1,2,0,1, -1.0
2,60,3,4,57,3,2,3,1,1,2,2,59,1,0,0,3,1,1,0, -1.0
1,37,4,0,174,0,4,1,1,0,0,3,50,2,0,1,1,0,1,0, -1.0
0,68,0,6,69,0,0,0,1,0,2,0,41,0,0,0,0,1,0,1, -1.0
3,32,0,0,191,3,4,3,1,0,0,3,52,1,1,2,1,2,1,1, -1.0
0,72,4,5,30,3,0,3,1,1,2,2,60,2,2,1,1,1,0,0, -1.0
3,55,0,5,48,4,2,2,1,0,0,0,64,1,1,3,0,1,0,1, -1.0
0,14,4,2,161,0,2,2,1,1,0,3,12,0,0,3,2,1,1,0, -1.0
1,30,0,6,187,2,4,1,1,0,3,3,56,1,2,3,2,1,1,0, -1.0
1,42,2,4,23,3,0,1,1,2,3,2,22,0,1,1,3,1,0,0, -1.0
1,17,1,5,153,1,2,3,1,2,0,2,38,1,1,0,0,1,1,0, -1.0
1,62,2,6,132,2,2,1,1,0,0,3,57,2,2,3,2,2,0,0, -1.0
1,62,0,7,177,2,1,0,1,0,3,2,60,1,2,2,3,0,0,1, -1.0
2,42,1,1,172,2,3,1,1,2,2,3,49,1,2,3,2,0,1,1, -1.0
3,41,1,0,56,1,1,2,1,2,0,2,36,0,1,3,2,2,0,0, -1.0
0,67,2,8,122,3,4,1,1,2,1,1,74,2,0,1,3,2,1,1, -1.0
1,25,1,8,86,0,3,2,1,1,3,2,27,0,2,0,2,0,0,0, -1.0
2,64,2,0,1,4,4,0,1,2,0,2,38,1,1,1,2,2,0,0, -1.0
1,72,1,6,88,0,4,3,1,1,2,1,29,1,0,2,1,1,1,0, -1.0
1,28,3,4,197,4,3,3,1,1,3,2,36,2,0,0,2,1,0,0, -1.0
1,66,0,1,125,4,2,2,1,0,0,2,45,2,1,2,3,1,1,1, -1.0
1,65,3,5,198,1,0,0,1,0,2,0,12,0,1,1,0,0,0,0, -1.0
1,44,0,8,198,2,2,1,1,1,2,0,43,2,1,3,0,1,1,0, -1.0
0,76,3,4,69,4,1,2,1,1,1,3,67,2,2,0,3,2,1,0, -1.0
1,54,1,8,80,4,3,2,1,2,3,1,52,1,0,1,1,2,1,1, -1.0
1,32,1,7,7,3,2,1,1,1,1,1,62,0,2,2,2,2,0,0, -1.0
0,19,1,7,137,0,2,0,1,0,0,2,52,2,0,3,0,1,0,0, -1.0
0,33,1,1,141,0,4,1,1,0,3,0,48,1,1,0,2,0,1,0, -1.0
2,74,0,4,131,4,4,0,1,1,1,2,50,2,0,0,3,0,0,0, -1.0
2,39,1,4,55,1,3,2,1,0,3,1,21,1,0,3,3,1,1,0, -1.0
3,36,4,6,148,1,3,3,1,0,3,2,29,1,1,3,0,2,0,0, -1.0
2,20,1,2,190,0,2,2,1,0,1,2,20,0,1,2,0,0,1,1, -1.0
3,20,0,6,129,4,2,2,1,1,1,1,66,2,1,2,0,0,0,0, -1.0
2,44,3,3,152,3,2,2,1,0,2,1,65,1,1,3,2,1,0,1, -1.0
0,2,2,4,183,2,1,3,1,1,0,2,41,0,2,2,3,2,0,0, -1.0
2,26,4,3,84,0,1,3,1,2,2,3,71,2,1,3,1,2,1,0, -1.0
3,66,0,2,98,0,2,3,1,0,0,1,12,2,1,2,3,1,1,0, -1.0
1,22,2,10,130,3,0,2,1,2,3,0,14,0,1,3,3,1,1,0, -1.0
1,75,0,8,197,2,0,0,1,0,2,0,44,2,0,2,3,1,1,1, -1.0
0,37,2,1,194,2,3,2,1,2,0,1,32,0,2,3,3,2,0,0, -1.0
0,25,2,1,69,3,4,2,1,0,3,3,11,2,2,2,1,2,1,0, -1.0
3,68,3,3,91,1,3,0,1,1,2,2,1,1,1,1,0,2,1,0, -1.0
2,41,2,3,175,3,0,0,1,0,0,2,37,1,0,2,2,0,1,0, -1.0
2,76,4,4,14,2,4,3,1,1,3,2,18,2,2,2,0,1,0,0, -1.0
3,39,3,0,90,0,0,3,1,1,0,3,7,0,2,3,0,1,1,1, -1.0
0,14,2,10,68,0,2,3,1,2,3,3,16,0,2,2,2,2,1,0, -1.0
0,56,2,5,104,0,3,0,1,0,2,0,29,0,0,0,1,1,1,1, -1.0
2,73,3,9,71,0,4,1,1,2,2,2,69,2,0,2,1,1,1,0, -1.0
0,37,2,1,193,4,1,2,1,2,1,1,21,0,2,2,1,2,0,1, -1.0
0,60,1,4,109,0,3,0,1,2,3,0,36,1,1,3,0,2,0,1, -1.0
1,48,3,6,17,2,4,2,1,1,3,0,44,0,2,3,1,0,0,0, -1.0
3,60,2,4,107,1,1,2,1,2,0,3,20,0,0,3,3,0,0,0, -1.0
0,40,0,7,68,4,0,3,1,2,1,3,67,2,0,3,0,0,1,1, -1.0
0,73,3,3,47,4,4,0,1,0,3,2,38,1,0,0,1,2,0,1, -1.0
2,29,2,9,181,0,2,1,1,2,0,0,14,1,2,0,3,0,0,0, -1.0
2,71,1,0,12,0,4,1,1,2,3,2,62,1,1,0,2,2,0,0, -1.0
2,51,4,3,187,3,2,2,1,1,2,2,41,0,0,2,2,1,0,0, -1.0
1,40,3,4,115,2,0,3,1,1,2,3,28,2,2,3,2,2,0,0, -1.0
3,9,1,3,132,2,3,0,1,0,1,0,56,0,1,2,0,1,0,0, -1.0
1,70,4,9,173,3,3,2,1,0,0,0,56,2,0,1,3,2,0,1, -1.0
1,18,1,10,159,0,2,0,1,0,1,0,39,1,2,3,2,2,1,0, -1.0
0,26,1,5,115,3,0,0,1,1,3,3,26,0,1,1,0,2,0,0, -1.0
3,74,1,8,174,4,3,0,1,2,0,2,74,0,2,3,0,1,0,0, -1.0
2,35,0,2,195,2,4,3,1,0,2,3,44,1,0,3,3,1,1,1, -1.0
0,75,2,3,186,2,0,2,1,1,0,1,2,1,1,1,3,0,0,0, -1.0
2,73,1,7,136,3,4,1,1,0,2,2,56,1,2,0,3,1,1,0, -1.0
3,56,0,6,155,2,3,2,1,2,0,1,1,1,0,3,3,2,0,1, -1.0
3,66,0,0,62,3,0,3,1,0,2,2,41,1,2,2,1,1,0,1, -1.0
1,50,4,9,2,4,3,3,1,0,3,2,26,1,0,2,2,0,1,0, -1.0
1,66,1,8,30,2,4,2,1,2,2,0,50,2,2,2,3,0,0,0, -1.0
0,79,2,8,19,2,2,1,1,1,3,0,11,1,1,0,2,0,1,1, -1.0
2,72,1,3,7,4,2,0,1,1,1,3,10,2,2,1,1,1,1,1, -1.0
3,9,2,8,84,3,0,3,1,0,3,3,16,0,0,1,0,1,0,0, -1.0
1,53,4,1,125,3,1,2,1,2,1,0,33,2,0,2,3,0,0,0, -1.0
2,38,3,4,17,2,3,3,1,0,0,3,25,0,2,3,1,0,1,0, -1.0
2,60,0,1,199,1,3,0,1,1,0,2,45,2,0,3,3,2,0,1, -1.0
2,44,4,2,133,4,3,3,1,0,1,3,2,1,2,1,0,1,0,1, -1.0
1,55,4,5,55,4,2,1,1,1,3,1,30,0,0,3,1,0,1,1, -1.0
3,37,1,6,32,4,3,2,1,0,0,3,2,2,2,1,3,2,1,0, -1.0
2,74,1,7,46,3,1,0,1,1,3,3,65,1,0,1,3,1,1,1, -1.0
1,67,3,4,121,3,0,1,1,1,1,0,55,1,1,1,2,0,0,1, -1.0
2,56,1,5,102,3,2,3,1,2,2,3,0,0,0,1,2,1,1,0, -1.0
1,41,0,0,165,1,4,2,1,2,0,0,48,0,0,2,2,2,1,0, -1.0
1,60,0,6,142,0,2,1,1,0,0,1,45,1,2,2,2,2,1,0, -1.0
2,36,1,2,81,0,1,1,1,2,1,2,0,1,2,1,0,1,0,0, -1.0
1,34,2,9,170,2,0,0,1,0,0,1,13,2,2,0,2,0,0,0, -1.0
3,77,2,0,153,1,0,2,1,2,1,3,36,2,0,1,1,0,1,1, -1.0
0,73,4,10,126,0,0,1,1,0,3,3,8,0,2,2,0,2,1,0, -1.0
3,78,0,2,50,3,3,0,1,0,3,1,67,0,1,2,3,2,0,0, -1.0
0,67,0,4,61,2,1,0,1,2,2,0,53,0,1,1,3,1,1,1, -1.0
1,59,2,6,62,2,3,1,1,1,3,1,68,0,1,2,0,2,1,1, -1.0
0,61,1,1,133,1,3,3,1,2,2,2,51,1,1,0,3,2,1,0, -1.0
1,66,3,5,137,4,0,1,1,1,1,3,25,0,0,3,1,1,1,1, -1.0
3,39,4,1,40,0,2,2,1,0,0,0,17,0,2,3,0,0,1,0, -1.0
3,21,4,9,199,2,1,1,1,0,2,0,42,0,0,3,2,0,0,0, -1.0
1,22,2,1,101,2,0,3,1,1,2,2,35,0,2,1,3,2,1,0, -1.0
3,44,3,0,134,4,2,1,1,2,0,3,32,2,2,0,1,0,1,0, -1.0
3,36,0,4,181,4,1,3,1,2,1,2,27,0,0,1,2,2,1,1, -1.0
1,67,4,7,35,1,1,0,1,2,2,3,22,2,0,3,3,0,1,0, -1.0
3,56,0,0,49,4,3,3,1,2,1,2,13,2,0,1,0,1,0,0, -1.0
2,77,1,1,102,3,3,1,1,2,3,1,1,1,2,3,0,0,1,0, -1.0
2,25,2,5,185,0,0,0,1,0,2,2,53,0,1,1,2,1,0,1, -1.0
0,50,4,4,71,2,2,1,1,1,2,3,54,0,2,1,2,2,1,0, -1.0
2,19,3,2,191,2,2,0,1,0,2,0,63,1,0,0,1,2,0,0, -1.0
0,79,4,10,191,3,1,0,1,1,1,3,69,0,2,1,0,0,1,0, -1.0
1,72,4,7,101,1,2,0,1,0,2,2,6,0,2,2,2,2,0,0, -1.0
0,41,3,9,77,2,4,3,1,0,3,1,59,0,0,3,0,1,1,1, -1.0
0,70,1,5,132,4,4,1,1,0,0,0,22,1,0,0,0,0,0,0, -1.0
2,60,3,10,48,1,2,1,1,1,3,2,30,2,1,1,2,1,0,0, -1.0
1,43,2,8,37,0,3,2,1,0,2,0,53,0,1,0,3,2,0,0, -1.0
2,40,3,5,102,0,2,0,1,1,3,3,42,0,0,1,1,0,0,1, -1.0
2,48,3,8,195,3,2,0,1,2,3,3,69,1,0,1,3,2,1,0, -1.0
0,50,3,8,30,0,4,2,1,0,0,3,20,0,2,1,2,0,0,0, -1.0
0,37,3,3,78,1,1,0,1,0,2,1,74,0,2,2,1,0,0,0, -1.0
0,71,2,9,0,3,1,0,1,1,0,0,60,2,2,3,0,2,1,1, -1.0
1,56,0,6,172,2,0,0,1,1,0,2,36,1,0,2,0,0,1,1, -1.0
2,63,3,10,179,2,2,2,1,2,0,3,50,0,2,0,2,1,0,0, -1.0
2,52,0,5,141,3,2,2,1,2,1,0,31,2,0,1,2,0,0,0, -1.0
1,68,4,8,56,0,1,0,1,0,2,3,27,1,1,1,2,2,0,0, -1.0
1,71,2,10,56,1,1,3,1,2,3,0,15,1,0,0,2,2,1,1, -1.0
1,45,0,1,118,0,0,3,1,1,2,3,54,0,0,2,0,2,1,1, -1.0
1,50,1,9,184,4,2,0,1,1,2,1,3,1,0,1,1,2,1,1, -1.0
1,61,4,9,78,0,3,1,1,0,3,1,52,2,0,1,0,2,1,1, -1.0
2,50,0,0,140,0,4,2,1,1,0,3,9,2,2,2,3,0,0,1, -1.0
1,41,2,3,129,3,0,2,1,2,0,0,3,0,0,0,3,0,1,1, -1.0
3,61,3,2,5,2,1,3,1,0,3,0,31,1,0,0,0,2,0,0, -1.0
3,65,2,8,84,4,4,2,1,2,2,1,48,1,1,2,2,1,0,0, -1.0
2,37,1,7,97,3,3,3,1,1,1,2,42,0,0,3,2,1,0,1, -1.0
2,44,4,2,179,4,3,1,1,0,2,1,58,2,0,3,2,2,1,1, -1.0
2,32,4,6,74,3,3,1,1,0,0,1,64,2,1,3,0,2,0,0, -1.0
0,35,3,0,188,3,1,3,1,0,3,3,6,1,1,3,1,0,1,1, -1.0
2,8,2,7,125,1,3,2,1,0,2,3,43,2,2,3,2,2,0,0, -1.0
3,45,2,2,68,0,1,0,1,1,0,0,66,2,2,1,3,2,0,0, -1.0
3,41,1,2,149,2,3,1,1,0,3,3,52,0,2,0,2,0,1,1, -1.0
0,79,2,0,47,1,4,3,1,2,1,3,19,1,1,2,3,0,1,1, -1.0
2,24,0,10,162,4,2,3,1,1,2,1,49,0,1,0,2,2,0,0, -1.0
0,63,4,5,8,1,0,1,1,2,2,3,65,2,1,3,3,1,0,0, -1.0
0,28,3,0,8,1,1,1,1,0,3,1,4,0,0,0,0,1,1,0, -1.0
1,73,1,10,114,4,3,2,1,1,1,2,12,1,0,3,1,0,1,0, -1.0
1,56,0,1,68,3,4,1,1,1,1,3,70,2,0,0,1,2,0,0, -1.0
2,22,0,4,104,0,1,0,1,1,1,2,27,1,0,0,1,2,0,0, -1.0
1,47,4,4,84,4,3,1,1,2,3,2,1,1,2,3,2,1,1,0, -1.0
3,54,4,0,173,0,3,2,1,1,1,0,73,2,0,1,0,2,0,1, -1.0
0,50,2,10,155,4,0,2,1,2,0,1,36,1,0,1,3,0,1,0, -1.0
2,55,4,1,38,1,2,3,1,0,3,0,18,2,1,3,0,1,0,1, -1.0
1,51,0,10,110,4,4,0,1,1,2,0,8,2,1,2,0,1,1,1, -1.0
1,42,4,2,76,2,3,1,1,2,1,3,23,0,2,3,0,1,1,0, -1.0
3,28,4,9,197,3,3,1,1,0,1,0,2,1,0,2,0,2,1,0, -1.0
1,41,2,0,179,3,4,1,1,1,2,2,67,0,2,0,0,0,1,0, -1.0
1,67,3,8,108,4,1,3,1,0,3,0,1,1,2,0,3,1,0,1, -1.0
0,75,1,4,81,1,4,0,1,2,0,1,49,0,2,3,0,2,0,1, -1.0
2,63,1,9,56,1,4,3,1,1,2,0,68,0,1,2,2,1,1,0, -1.0
2,36,1,8,53,2,1,2,1,1,2,2,12,1,0,0,0,2,1,1, -1.0
2,31,2,2,67,3,4,3,1,0,1,0,52,0,2,3,1,2,0,1, -1.0
0,14,4,1,118,3,1,1,1,0,0,3,29,2,0,2,1,1,1,0, -1.0
2,58,1,7,89,2,4,3,1,0,1,3,53,0,2,2,2,0,0,0, -1.0
0,78,4,4,130,3,4,3,1,0,0,2,54,2,2,1,0,2,1,1, -1.0
3,13,1,6,109,2,3,3,1,0,0,1,54,0,0,2,0,1,0,1, -1.0
0,39,1,2,42,4,0,1,1,1,0,1,69,1,1,3,0,2,0,1, -1.0
0,53,0,6,30,4,4,3,1,2,1,3,72,1,1,3,1,0,0,1, -1.0
1,51,0,3,16,2,0,0,1,0,1,2,73,0,0,3,2,1,1,1, -1.0
3,22,0,6,58,2,3,1,1,2,3,3,2,1,1,2,1,1,0,0, -1.0
3,64,0,9,130,2,0,0,1,1,1,2,71,0,1,3,2,2,0,1, -1.0
1,70,1,9,79,3,4,3,1,2,2,0,61,1,1,0,3,1,1,0, -1.0
0,54,1,2,59,3,1,3,1,0,3,2,33,2,1,3,2,1,0,0, -1.0
3,17,0,4,62,1,2,3,1,1,3,1,48,0,2,2,1,1,0,0, -1.0
2,50,0,6,158,3,2,1,1,0,3,0,47,2,2,3,0,0,0,0, -1.0
0,50,4,2,130,0,0,0,1,1,1,1,31,0,2,2,2,0,0,0, -1.0
2,69,3,3,25,4,0,2,1,0,0,0,6,0,1,2,1,2,0,0, -1.0
1,75,0,10,87,1,3,2,1,0,1,2,11,2,1,1,1,0,0,0, -1.0
2,59,1,10,84,2,2,3,1,0,0,1,1,2,2,2,0,1,1,1, -1.0
1,77,0,3,23,4,3,3,1,0,2,2,17,1,1,1,2,1,1,1, -1.0
0,42,0,9,162,1,3,2,1,2,0,0,63,1,1,3,1,2,1,1, -1.0
0,11,2,5,186,0,4,0,1,2,2,3,28,0,1,1,1,0,0,0, -1.0
0,67,2,7,21,0,0,1,1,0,0,0,4,1,1,0,2,2,0,1, -1.0
0,61,0,8,6,3,3,3,1,1,1,0,57,1,2,3,3,2,0,1, -1.0
3,62,4,5,57,3,4,2,1,0,2,2,31,0,0,1,1,2,0,1, -1.0
0,52,2,7,56,0,3,1,1,2,1,2,15,2,2,1,3,0,0,0, -1.0
3,48,2,3,194,0,4,1,1,2,0,3,7,2,2,2,0,1,0,1, -1.0
1,57,0,3,106,1,1,0,1,1,1,3,49,0,2,0,2,1,1,0, -1.0
1,33,4,6,182,0,2,1,1,2,3,0,60,2,1,3,0,1,1,0, -1.0
1,48,2,3,126,1,4,1,1,0,3,3,4,0,0,0,1,0,0,0, -1.0
1,26,1,8,145,4,0,0,1,0,0,0,53,2,0,0,1,1,1,0, -1.0
3,48,3,8,154,0,0,1,1,1,3,0,61,1,2,0,0,1,0,0, -1.0
2,55,4,0,125,4,2,2,1,1,3,3,31,0,2,2,2,2,0,1, -1.0
1,8,1,10,109,0,1,3,1,2,3,0,31,0,1,3,3,0,0,0, -1.0
0,79,0,8,14,0,2,2,1,1,0,1,48,1,1,3,2,0,1,1, -1.0
2,71,2,3,153,2,3,3,1,1,3,3,2,2,0,1,1,1,0,0, -1.0
1,38,1,2,89,4,3,2,1,2,1,2,59,1,0,1,0,2,0,0, -1.0
0,77,2,0,103,3,2,0,1,2,1,2,28,1,0,2,1,0,0,1, -1.0
0,33,0,10,84,2,1,0,1,2,0,3,67,0,0,2,1,2,0,1, -1.0
0,72,0,9,33,1,1,0,1,2,0,0,19,1,1,1,3,2,1,0, -1.0
2,72,4,8,24,4,3,1,1,0,0,3,50,2,1,0,2,1,0,0, -1.0
0,64,1,10,112,1,2,1,1,1,1,2,14,0,2,0,1,1,1,1, -1.0
0,62,3,10,128,2,1,2,1,2,3,3,27,0,2,3,0,1,0,0, -1.0
0,42,3,2,147,2,3,0,1,2,2,2,8,0,2,3,3,0,0,1, -1.0
3,79,2,6,7,2,0,2,1,2,2,1,58,2,2,3,0,0,1,0, -1.0
3,45,4,5,197,2,1,0,1,2,2,1,29,0,1,3,3,1,1,1, -1.0
3,62,4,3,94,4,3,3,1,1,0,2,29,1,0,2,2,0,1,0, -1.0
1,64,0,4,183,0,4,0,1,2,2,0,58,1,0,2,2,2,0,0, -1.0
3,69,3,9,5,0,2,3,1,0,1,3,17,1,0,3,3,1,1,0, -1.0
2,49,3,7,66,0,4,0,1,0,0,3,8,0,2,3,1,1,1,0, -1.0
2,48,3,0,184,1,3,0,1,2,1,2,17,2,1,0,2,1,0,0, -1.0
3,53,1,7,175,1,4,2,1,0,3,1,25,2,0,0,0,1,0,1, -1.0
0,14,0,8,53,2,4,2,1,1,2,2,51,1,0,3,0,2,0,0, -1.0
1,35,3,9,126,2,2,0,1,1,3,2,49,1,0,0,1,2,0,0, -1.0
3,54,3,1,117,0,1,2,1,0,2,3,39,0,0,2,1,0,0,1, -1.0
2,39,1,10,105,1,1,0,1,2,0,0,34,2,2,2,1,2,0,0, -1.0
0,78,0,0,147,3,3,2,1,0,1,0,35,1,0,0,2,1,0,0, -1.0
1,33,3,3,167,0,1,2,1,0,1,0,9,1,0,2,1,1,1,0, -1.0
1,36,0,9,174,2,3,1,1,2,0,3,55,1,1,3,3,0,0,1, -1.0
0,75,0,7,175,3,3,1,1,2,1,2,1,2,2,3,1,2,0,1, -1.0
1,66,0,6,84,1,1,2,1,2,3,1,42,2,2,1,1,1,1,1, -1.0
0,52,0,6,10,4,0,2,1,1,1,0,37,2,2,1,2,0,0,0, -1.0
2,59,0,5,173,0,4,1,1,1,1,2,43,1,0,0,0,2,1,0, -1.0
1,79,0,5,195,4,0,3,1,2,1,1,48,1,2,0,1,1,1,1, -1.0
1,44,0,5,29,4,1,2,1,1,0,3,27,0,1,2,0,1,1,1, -1.0
2,72,4,3,113,1,0,2,1,2,1,1,4,1,0,3,0,1,0,1, -1.0
2,42,2,0,181,2,4,3,1,2,1,0,39,1,2,2,0,0,0,1, -1.0
0,13,1,0,184,2,2,1,1,0,1,1,36,1,0,2,3,0,1,0, -1.0
1,36,3,5,69,4,1,0,1,1,3,1,43,1,1,2,0,2,0,0, -1.0
1,64,3,4,84,3,0,0,1,2,3,0,16,0,1,1,2,0,0,1, -1.0
2,73,1,4,131,1,2,0,1,2,3,2,66,2,0,2,3,0,0,0, -1.0
1,66,4,4,37,1,0,2,1,0,3,2,49,1,1,2,3,1,0,0, -1.0
1,74,1,2,133,2,2,0,1,2,1,0,63,0,0,3,2,0,1,1, -1.0
1,56,3,3,47,3,3,2,1,0,1,3,73,2,1,3,0,0,1,1, -1.0
0,50,4,10,180,1,1,2,1,2,0,3,27,2,0,2,2,0,1,1, -1.0
1,44,0,0,180,2,2,2,1,2,1,1,29,1,2,1,2,1,0,0, -1.0
3,44,3,2,156,1,3,0,1,2,2,3,10,0,2,3,2,2,0,0, -1.0
0,51,0,8,164,0,2,3,1,1,1,1,46,0,0,2,1,1,1,0, -1.0
1,14,0,10,63,0,0,2,1,2,0,2,22,1,2,0,2,2,1,0, -1.0
1,55,3,5,111,1,4,3,1,1,0,3,43,1,1,3,3,0,0,0, -1.0
2,47,0,9,164,2,2,1,1,2,3,2,70,2,1,1,1,2,0,0, -1.0
0,33,2,1,70,2,2,3,1,2,1,3,5,1,0,3,3,1,1,0, -1.0
