Features,Swap,Swap_ratio,Distance_measure,Difference,Std,Protected,NonProtected
Pstatus,0.5,50%,"Jensen-Shannon
 divergence(+)",0.007270086583501843,0.0036350432917509213,0.0,1.0
Pstatus,0.7,70%,"Hellinger
 distance(+)",0.2553879125525171,0.12769395627625857,0.0,1.0
Pstatus,0.7,70%,"Wasserstein
 distance(+)",0.0012615261389743006,0.0006307630694871503,0.0,1.0
Pstatus,0.7,70%,"Contingency
 coefficient(-)",-0.004022291273329537,0.0020111456366647684,0.0,1.0
Pstatus,0.7,70%,"Total variation
 distance(+)",0.018285642574682834,0.009142821287341417,0.0,1.0
Pstatus,0.7,70%,"Jensen-Shannon
 divergence(+)",0.018617497147000762,0.009308748573500381,0.0,1.0
Walc,0.1,10%,"Hellinger
 distance(+)",0.012559964140736193,0.006279982070368097,>=0.5,<=0.25
Walc,0.1,10%,"Wasserstein
 distance(+)",-0.0006934504097753397,0.00034672520488766986,>=0.5,<=0.25
Walc,0.1,10%,"Contingency
 coefficient(-)",0.004602121390060887,0.0023010606950304435,>=0.5,<=0.25
Walc,0.1,10%,"Total variation
 distance(+)",-0.010664085983377779,0.005332042991688889,>=0.5,<=0.25
Walc,0.1,10%,"Jensen-Shannon
 divergence(+)",-0.002497931900413884,0.001248965950206942,>=0.5,<=0.25
Walc,0.3,30%,"Hellinger
 distance(+)",0.018404045245951406,0.009202022622975703,>=0.5,<=0.25
Walc,0.3,30%,"Wasserstein
 distance(+)",1.326759480444091e-05,6.633797402220455e-06,>=0.5,<=0.25
Walc,0.3,30%,"Contingency
 coefficient(-)",0.015543917134577812,0.007771958567288906,>=0.5,<=0.25
Walc,0.3,30%,"Total variation
 distance(+)",-0.018138163849622357,0.009069081924811179,>=0.5,<=0.25
Walc,0.3,30%,"Jensen-Shannon
 divergence(+)",-0.005807279323287597,0.0029036396616437983,>=0.5,<=0.25
Walc,0.5,50%,"Hellinger
 distance(+)",0.044753841566601615,0.022376920783300808,>=0.5,<=0.25
Walc,0.5,50%,"Wasserstein
 distance(+)",-0.0010696530797349403,0.0005348265398674701,>=0.5,<=0.25
Walc,0.5,50%,"Contingency
 coefficient(-)",0.011381492985707564,0.005690746492853782,>=0.5,<=0.25
Walc,0.5,50%,"Total variation
 distance(+)",-0.019039630698965984,0.009519815349482992,>=0.5,<=0.25
Walc,0.5,50%,"Jensen-Shannon
 divergence(+)",-0.0017697995803255887,0.0008848997901627943,>=0.5,<=0.25
Walc,0.7,70%,"Hellinger
 distance(+)",0.074117039121673,0.0370585195608365,>=0.5,<=0.25
Walc,0.7,70%,"Wasserstein
 distance(+)",0.0024983437903430186,0.0012491718951715093,>=0.5,<=0.25
Walc,0.7,70%,"Contingency
 coefficient(-)",-0.003727453981728357,0.0018637269908641785,>=0.5,<=0.25
Walc,0.7,70%,"Total variation
 distance(+)",0.014462117295220317,0.0072310586476101585,>=0.5,<=0.25
Walc,0.7,70%,"Jensen-Shannon
 divergence(+)",0.002566926204945502,0.001283463102472751,>=0.5,<=0.25
health,0.1,10%,"Hellinger
 distance(+)",-0.02264844602055123,0.011324223010275615,1.0,<=0.75
health,0.1,10%,"Wasserstein
 distance(+)",-0.0001577113508076202,7.88556754038101e-05,1.0,<=0.75
health,0.1,10%,"Contingency
 coefficient(-)",0.007688621011080254,0.003844310505540127,1.0,<=0.75
health,0.1,10%,"Total variation
 distance(+)",-0.01104377840065388,0.00552188920032694,1.0,<=0.75
health,0.1,10%,"Jensen-Shannon
 divergence(+)",-0.00784505839869684,0.00392252919934842,1.0,<=0.75
health,0.3,30%,"Hellinger
 distance(+)",0.007428052667968921,0.0037140263339844604,1.0,<=0.75
health,0.3,30%,"Wasserstein
 distance(+)",0.0008883384976576402,0.0004441692488288201,1.0,<=0.75
health,0.3,30%,"Contingency
 coefficient(-)",0.014615236776462703,0.007307618388231352,1.0,<=0.75
health,0.3,30%,"Total variation
 distance(+)",-0.010225020668562124,0.005112510334281062,1.0,<=0.75
health,0.3,30%,"Jensen-Shannon
 divergence(+)",-0.004198154126114056,0.002099077063057028,1.0,<=0.75
health,0.5,50%,"Hellinger
 distance(+)",-0.045344856839439424,0.022672428419719712,1.0,<=0.75
health,0.5,50%,"Wasserstein
 distance(+)",-0.00026015795080229975,0.00013007897540114987,1.0,<=0.75
health,0.5,50%,"Contingency
 coefficient(-)",0.03724298506340196,0.01862149253170098,1.0,<=0.75
health,0.5,50%,"Total variation
 distance(+)",-0.04477832214578796,0.02238916107289398,1.0,<=0.75
health,0.5,50%,"Jensen-Shannon
 divergence(+)",-0.017638949088432603,0.008819474544216301,1.0,<=0.75
health,0.7,70%,"Hellinger
 distance(+)",-0.013203396410650992,0.006601698205325496,1.0,<=0.75
health,0.7,70%,"Wasserstein
 distance(+)",-0.0022119697947468996,0.0011059848973734498,1.0,<=0.75
health,0.7,70%,"Contingency
 coefficient(-)",0.03006648912853893,0.015033244564269466,1.0,<=0.75
health,0.7,70%,"Total variation
 distance(+)",-0.041078834529661046,0.020539417264830523,1.0,<=0.75
health,0.7,70%,"Jensen-Shannon
 divergence(+)",-0.00801324168655753,0.004006620843278765,1.0,<=0.75
absences,0.1,10%,"Hellinger
 distance(+)",0.05736119037288975,0.028680595186444877,>=0.04,<=0.02666666666666667
absences,0.1,10%,"Wasserstein
 distance(+)",0.0006076038105277399,0.00030380190526386997,>=0.04,<=0.02666666666666667
absences,0.1,10%,"Contingency
 coefficient(-)",-0.009670817245528984,0.004835408622764492,>=0.04,<=0.02666666666666667
absences,0.1,10%,"Total variation
 distance(+)",0.013539128504300866,0.006769564252150433,>=0.04,<=0.02666666666666667
absences,0.1,10%,"Jensen-Shannon
 divergence(+)",0.010078900862980241,0.0050394504314901205,>=0.04,<=0.02666666666666667
absences,0.3,30%,"Hellinger
 distance(+)",0.06273289024649498,0.03136644512324749,>=0.04,<=0.02666666666666667
absences,0.3,30%,"Wasserstein
 distance(+)",0.00465780810147746,0.0023289040507387298,>=0.04,<=0.02666666666666667
absences,0.3,30%,"Contingency
 coefficient(-)",-0.021240341707360333,0.010620170853680166,>=0.04,<=0.02666666666666667
absences,0.3,30%,"Total variation
 distance(+)",0.04873440823599076,0.02436720411799538,>=0.04,<=0.02666666666666667
absences,0.3,30%,"Jensen-Shannon
 divergence(+)",0.009660112812913624,0.004830056406456812,>=0.04,<=0.02666666666666667
absences,0.5,50%,"Hellinger
 distance(+)",0.067367446171481,0.0336837230857405,>=0.04,<=0.02666666666666667
absences,0.5,50%,"Wasserstein
 distance(+)",0.0026221226185865806,0.0013110613092932903,>=0.04,<=0.02666666666666667
absences,0.5,50%,"Contingency
 coefficient(-)",-0.03097395866378161,0.015486979331890804,>=0.04,<=0.02666666666666667
absences,0.5,50%,"Total variation
 distance(+)",0.041518005818493575,0.020759002909246788,>=0.04,<=0.02666666666666667
absences,0.5,50%,"Jensen-Shannon
 divergence(+)",0.010016655600940116,0.005008327800470058,>=0.04,<=0.02666666666666667
absences,0.7,70%,"Hellinger
 distance(+)",0.09326141760918588,0.04663070880459294,>=0.04,<=0.02666666666666667
absences,0.7,70%,"Wasserstein
 distance(+)",0.010405080358513938,0.00520254017925697,>=0.04,<=0.02666666666666667
absences,0.7,70%,"Contingency
 coefficient(-)",-0.06646892694184037,0.033234463470920184,>=0.04,<=0.02666666666666667
absences,0.7,70%,"Total variation
 distance(+)",0.10180167011664182,0.05090083505832091,>=0.04,<=0.02666666666666667
absences,0.7,70%,"Jensen-Shannon
 divergence(+)",0.014137070761157361,0.0070685353805786805,>=0.04,<=0.02666666666666667
Medu,0.1,10%,"Hellinger
 distance(+)",0.1056405479520468,0.0528202739760234,1.0,<=0.75
Medu,0.1,10%,"Wasserstein
 distance(+)",0.0012929743710365597,0.0006464871855182798,1.0,<=0.75
Medu,0.1,10%,"Contingency
 coefficient(-)",-0.0020035286745704317,0.0010017643372852159,1.0,<=0.75
Medu,0.1,10%,"Total variation
 distance(+)",0.010978271668116019,0.005489135834058009,1.0,<=0.75
Medu,0.1,10%,"Jensen-Shannon
 divergence(+)",0.005637811730414562,0.002818905865207281,1.0,<=0.75
Medu,0.3,30%,"Hellinger
 distance(+)",0.18153745966900958,0.09076872983450479,1.0,<=0.75
Medu,0.3,30%,"Wasserstein
 distance(+)",0.00128116339382894,0.00064058169691447,1.0,<=0.75
Medu,0.3,30%,"Contingency
 coefficient(-)",-0.02720406314129875,0.013602031570649376,1.0,<=0.75
Medu,0.3,30%,"Total variation
 distance(+)",0.027191603294208583,0.013595801647104291,1.0,<=0.75
Medu,0.3,30%,"Jensen-Shannon
 divergence(+)",0.005118919350961121,0.0025594596754805604,1.0,<=0.75
Medu,0.5,50%,"Hellinger
 distance(+)",0.22907997548941833,0.11453998774470917,1.0,<=0.75
Medu,0.5,50%,"Wasserstein
 distance(+)",-0.004766547565683642,0.002383273782841821,1.0,<=0.75
Medu,0.5,50%,"Contingency
 coefficient(-)",-0.05291307577646054,0.02645653788823027,1.0,<=0.75
Medu,0.5,50%,"Total variation
 distance(+)",0.014288956623637827,0.007144478311818914,1.0,<=0.75
Medu,0.5,50%,"Jensen-Shannon
 divergence(+)",0.008659577380741232,0.004329788690370616,1.0,<=0.75
Medu,0.7,70%,"Hellinger
 distance(+)",0.24309762421449538,0.12154881210724769,1.0,<=0.75
Medu,0.7,70%,"Wasserstein
 distance(+)",-0.006683031550544019,0.0033415157752720095,1.0,<=0.75
Medu,0.7,70%,"Contingency
 coefficient(-)",-0.011120308320000993,0.005560154160000497,1.0,<=0.75
Medu,0.7,70%,"Total variation
 distance(+)",-0.021102850393264982,0.010551425196632491,1.0,<=0.75
Medu,0.7,70%,"Jensen-Shannon
 divergence(+)",0.0009771875179680617,0.0004885937589840308,1.0,<=0.75
Fjob,0.1,10%,"Hellinger
 distance(+)",-0.008880780039811298,0.004440390019905649,>=0.75,<=0.5
Fjob,0.1,10%,"Wasserstein
 distance(+)",-0.0009740625792585599,0.00048703128962927994,>=0.75,<=0.5
Fjob,0.1,10%,"Contingency
 coefficient(-)",0.0017590730463341586,0.0008795365231670793,>=0.75,<=0.5
Fjob,0.1,10%,"Total variation
 distance(+)",-0.00941948994600482,0.0047097449730024105,>=0.75,<=0.5
Fjob,0.1,10%,"Jensen-Shannon
 divergence(+)",-0.0055713300398688385,0.0027856650199344192,>=0.75,<=0.5
Fjob,0.3,30%,"Hellinger
 distance(+)",0.016477145301540652,0.008238572650770326,>=0.75,<=0.5
Fjob,0.3,30%,"Wasserstein
 distance(+)",-0.0013570880341202002,0.0006785440170601001,>=0.75,<=0.5
Fjob,0.3,30%,"Contingency
 coefficient(-)",0.016481383915088244,0.008240691957544122,>=0.75,<=0.5
Fjob,0.3,30%,"Total variation
 distance(+)",-0.027187403954370748,0.013593701977185374,>=0.75,<=0.5
Fjob,0.3,30%,"Jensen-Shannon
 divergence(+)",-0.00669237063608754,0.00334618531804377,>=0.75,<=0.5
Fjob,0.5,50%,"Hellinger
 distance(+)",0.0019642356886495904,0.0009821178443247952,>=0.75,<=0.5
Fjob,0.5,50%,"Wasserstein
 distance(+)",-0.00303630477367002,0.00151815238683501,>=0.75,<=0.5
Fjob,0.5,50%,"Contingency
 coefficient(-)",0.0324608108865575,0.01623040544327875,>=0.75,<=0.5
Fjob,0.5,50%,"Total variation
 distance(+)",-0.05324960727299008,0.02662480363649504,>=0.75,<=0.5
Fjob,0.5,50%,"Jensen-Shannon
 divergence(+)",-0.013795002990042167,0.0068975014950210835,>=0.75,<=0.5
Fjob,0.7,70%,"Hellinger
 distance(+)",-0.014457289403343787,0.0072286447016718935,>=0.75,<=0.5
Fjob,0.7,70%,"Wasserstein
 distance(+)",-0.005913598806541121,0.0029567994032705606,>=0.75,<=0.5
Fjob,0.7,70%,"Contingency
 coefficient(-)",0.06751400232302418,0.03375700116151209,>=0.75,<=0.5
Fjob,0.7,70%,"Total variation
 distance(+)",-0.09444690245920595,0.047223451229602975,>=0.75,<=0.5
Fjob,0.7,70%,"Jensen-Shannon
 divergence(+)",-0.020000649692461916,0.010000324846230958,>=0.75,<=0.5
reason,0.1,10%,"Hellinger
 distance(+)",-0.015860708370770832,0.007930354185385416,<=0.3333333333333333,>=0.6666666666666666
reason,0.1,10%,"Wasserstein
 distance(+)",0.00020231398407804017,0.00010115699203902008,<=0.3333333333333333,>=0.6666666666666666
reason,0.1,10%,"Contingency
 coefficient(-)",-0.001225148036888557,0.0006125740184442785,<=0.3333333333333333,>=0.6666666666666666
reason,0.1,10%,"Total variation
 distance(+)",0.003956553366536136,0.001978276683268068,<=0.3333333333333333,>=0.6666666666666666
reason,0.1,10%,"Jensen-Shannon
 divergence(+)",0.0024440766024461,0.00122203830122305,<=0.3333333333333333,>=0.6666666666666666
reason,0.3,30%,"Hellinger
 distance(+)",-0.06798619236593476,0.03399309618296738,<=0.3333333333333333,>=0.6666666666666666
reason,0.3,30%,"Wasserstein
 distance(+)",0.00015284318324743995,7.642159162371998e-05,<=0.3333333333333333,>=0.6666666666666666
reason,0.3,30%,"Contingency
 coefficient(-)",0.0015055794964236036,0.0007527897482118018,<=0.3333333333333333,>=0.6666666666666666
reason,0.3,30%,"Total variation
 distance(+)",-0.0016832951545708227,0.0008416475772854114,<=0.3333333333333333,>=0.6666666666666666
reason,0.3,30%,"Jensen-Shannon
 divergence(+)",-0.001644159768545643,0.0008220798842728215,<=0.3333333333333333,>=0.6666666666666666
reason,0.5,50%,"Hellinger
 distance(+)",-0.12536977915763056,0.06268488957881528,<=0.3333333333333333,>=0.6666666666666666
reason,0.5,50%,"Wasserstein
 distance(+)",-0.00027357745190303984,0.00013678872595151992,<=0.3333333333333333,>=0.6666666666666666
reason,0.5,50%,"Contingency
 coefficient(-)",0.01872230633960037,0.009361153169800185,<=0.3333333333333333,>=0.6666666666666666
reason,0.5,50%,"Total variation
 distance(+)",-0.024025325790025615,0.012012662895012807,<=0.3333333333333333,>=0.6666666666666666
reason,0.5,50%,"Jensen-Shannon
 divergence(+)",-0.01119676915654743,0.005598384578273715,<=0.3333333333333333,>=0.6666666666666666
reason,0.7,70%,"Hellinger
 distance(+)",-0.10074359895707857,0.050371799478539286,<=0.3333333333333333,>=0.6666666666666666
reason,0.7,70%,"Wasserstein
 distance(+)",-0.0002915551816194198,0.0001457775908097099,<=0.3333333333333333,>=0.6666666666666666
reason,0.7,70%,"Contingency
 coefficient(-)",0.004875284180765327,0.0024376420903826634,<=0.3333333333333333,>=0.6666666666666666
reason,0.7,70%,"Total variation
 distance(+)",-0.00842832395518349,0.004214161977591745,<=0.3333333333333333,>=0.6666666666666666
reason,0.7,70%,"Jensen-Shannon
 divergence(+)",-0.0018386591414543546,0.0009193295707271773,<=0.3333333333333333,>=0.6666666666666666
guardian,0.1,10%,"Hellinger
 distance(+)",0.019758483831873598,0.009879241915936799,0.0,0.5
guardian,0.1,10%,"Wasserstein
 distance(+)",0.00014444024683232,7.222012341616e-05,0.0,0.5
guardian,0.1,10%,"Contingency
 coefficient(-)",0.005215931255416417,0.0026079656277082086,0.0,0.5
guardian,0.1,10%,"Total variation
 distance(+)",-0.005881516079040021,0.0029407580395200104,0.0,0.5
guardian,0.1,10%,"Jensen-Shannon
 divergence(+)",-0.00232684625944056,0.00116342312972028,0.0,0.5
guardian,0.3,30%,"Hellinger
 distance(+)",0.040701782646046056,0.020350891323023028,0.0,0.5
guardian,0.3,30%,"Wasserstein
 distance(+)",-0.0008204178104727802,0.0004102089052363901,0.0,0.5
guardian,0.3,30%,"Contingency
 coefficient(-)",0.007459402176216767,0.0037297010881083836,0.0,0.5
guardian,0.3,30%,"Total variation
 distance(+)",-0.014442759293120278,0.007221379646560139,0.0,0.5
guardian,0.3,30%,"Jensen-Shannon
 divergence(+)",-0.005151780339570044,0.002575890169785022,0.0,0.5
guardian,0.5,50%,"Hellinger
 distance(+)",0.012787086825113952,0.006393543412556976,0.0,0.5
guardian,0.5,50%,"Wasserstein
 distance(+)",-0.0037633552270234004,0.0018816776135117004,0.0,0.5
guardian,0.5,50%,"Contingency
 coefficient(-)",0.018951779615016373,0.009475889807508187,0.0,0.5
guardian,0.5,50%,"Total variation
 distance(+)",-0.0498082402587459,0.02490412012937295,0.0,0.5
guardian,0.5,50%,"Jensen-Shannon
 divergence(+)",-0.01754277435181056,0.00877138717590528,0.0,0.5
guardian,0.7,70%,"Hellinger
 distance(+)",0.02732644487205127,0.013663222436025635,0.0,0.5
guardian,0.7,70%,"Wasserstein
 distance(+)",-0.0045532791801784,0.0022766395900892006,0.0,0.5
guardian,0.7,70%,"Contingency
 coefficient(-)",0.02765335103234079,0.013826675516170395,0.0,0.5
guardian,0.7,70%,"Total variation
 distance(+)",-0.06242176318441903,0.031210881592209513,0.0,0.5
guardian,0.7,70%,"Jensen-Shannon
 divergence(+)",-0.018426865189023055,0.009213432594511527,0.0,0.5
traveltime,0.1,10%,"Hellinger
 distance(+)",0.12144086517991923,0.060720432589959614,>=0.6666666666666667,<=0.3333333333333333
traveltime,0.1,10%,"Wasserstein
 distance(+)",0.00040114877803552017,0.00020057438901776008,>=0.6666666666666667,<=0.3333333333333333
traveltime,0.1,10%,"Contingency
 coefficient(-)",-0.003458467477904903,0.0017292337389524515,>=0.6666666666666667,<=0.3333333333333333
traveltime,0.1,10%,"Total variation
 distance(+)",0.007689858121271501,0.0038449290606357503,>=0.6666666666666667,<=0.3333333333333333
traveltime,0.1,10%,"Jensen-Shannon
 divergence(+)",0.014016299877833836,0.007008149938916918,>=0.6666666666666667,<=0.3333333333333333
traveltime,0.3,30%,"Hellinger
 distance(+)",0.16905030252235675,0.08452515126117838,>=0.6666666666666667,<=0.3333333333333333
traveltime,0.3,30%,"Wasserstein
 distance(+)",-0.00133137652556724,0.00066568826278362,>=0.6666666666666667,<=0.3333333333333333
traveltime,0.3,30%,"Contingency
 coefficient(-)",0.003615529203414236,0.001807764601707118,>=0.6666666666666667,<=0.3333333333333333
traveltime,0.3,30%,"Total variation
 distance(+)",-0.016661227220857798,0.008330613610428899,>=0.6666666666666667,<=0.3333333333333333
traveltime,0.3,30%,"Jensen-Shannon
 divergence(+)",0.008246500258836373,0.004123250129418186,>=0.6666666666666667,<=0.3333333333333333
traveltime,0.5,50%,"Hellinger
 distance(+)",0.2164309366127639,0.10821546830638196,>=0.6666666666666667,<=0.3333333333333333
traveltime,0.5,50%,"Wasserstein
 distance(+)",-0.0010863680124176597,0.0005431840062088298,>=0.6666666666666667,<=0.3333333333333333
traveltime,0.5,50%,"Contingency
 coefficient(-)",0.008099474375152016,0.004049737187576008,>=0.6666666666666667,<=0.3333333333333333
traveltime,0.5,50%,"Total variation
 distance(+)",-0.018122639653594994,0.009061319826797497,>=0.6666666666666667,<=0.3333333333333333
traveltime,0.5,50%,"Jensen-Shannon
 divergence(+)",0.009573210592121316,0.004786605296060658,>=0.6666666666666667,<=0.3333333333333333
traveltime,0.7,70%,"Hellinger
 distance(+)",0.27478405438958586,0.13739202719479293,>=0.6666666666666667,<=0.3333333333333333
traveltime,0.7,70%,"Wasserstein
 distance(+)",0.0015302673353015592,0.0007651336676507796,>=0.6666666666666667,<=0.3333333333333333
traveltime,0.7,70%,"Contingency
 coefficient(-)",-0.009278240711201757,0.004639120355600879,>=0.6666666666666667,<=0.3333333333333333
traveltime,0.7,70%,"Total variation
 distance(+)",0.016680243458675623,0.008340121729337811,>=0.6666666666666667,<=0.3333333333333333
traveltime,0.7,70%,"Jensen-Shannon
 divergence(+)",0.017798075894571726,0.008899037947285863,>=0.6666666666666667,<=0.3333333333333333
studytime,0.1,10%,"Hellinger
 distance(+)",0.09277871445052943,0.046389357225264716,>=0.6666666666666667,<=0.3333333333333333
studytime,0.1,10%,"Wasserstein
 distance(+)",0.00039541943844946027,0.00019770971922473013,>=0.6666666666666667,<=0.3333333333333333
studytime,0.1,10%,"Contingency
 coefficient(-)",0.003386246150494876,0.001693123075247438,>=0.6666666666666667,<=0.3333333333333333
studytime,0.1,10%,"Total variation
 distance(+)",-0.0019792831899148808,0.0009896415949574404,>=0.6666666666666667,<=0.3333333333333333
studytime,0.1,10%,"Jensen-Shannon
 divergence(+)",0.0009645041318373238,0.0004822520659186619,>=0.6666666666666667,<=0.3333333333333333
studytime,0.3,30%,"Hellinger
 distance(+)",0.13689691174024948,0.06844845587012474,>=0.6666666666666667,<=0.3333333333333333
studytime,0.3,30%,"Wasserstein
 distance(+)",-0.0013669167309121,0.00068345836545605,>=0.6666666666666667,<=0.3333333333333333
studytime,0.3,30%,"Contingency
 coefficient(-)",0.003812778056975774,0.001906389028487887,>=0.6666666666666667,<=0.3333333333333333
studytime,0.3,30%,"Total variation
 distance(+)",-0.014286252416478018,0.007143126208239009,>=0.6666666666666667,<=0.3333333333333333
studytime,0.3,30%,"Jensen-Shannon
 divergence(+)",-0.0026107338080117726,0.0013053669040058863,>=0.6666666666666667,<=0.3333333333333333
studytime,0.5,50%,"Hellinger
 distance(+)",0.14943360501853684,0.07471680250926842,>=0.6666666666666667,<=0.3333333333333333
studytime,0.5,50%,"Wasserstein
 distance(+)",-0.0015608290638322812,0.0007804145319161406,>=0.6666666666666667,<=0.3333333333333333
studytime,0.5,50%,"Contingency
 coefficient(-)",0.03594764442852061,0.017973822214260304,>=0.6666666666666667,<=0.3333333333333333
studytime,0.5,50%,"Total variation
 distance(+)",-0.04501219931359862,0.02250609965679931,>=0.6666666666666667,<=0.3333333333333333
studytime,0.5,50%,"Jensen-Shannon
 divergence(+)",-0.01087333434117977,0.005436667170589885,>=0.6666666666666667,<=0.3333333333333333
studytime,0.7,70%,"Hellinger
 distance(+)",0.21096420470891664,0.10548210235445832,>=0.6666666666666667,<=0.3333333333333333
studytime,0.7,70%,"Wasserstein
 distance(+)",-0.00028617074196315984,0.00014308537098157992,>=0.6666666666666667,<=0.3333333333333333
studytime,0.7,70%,"Contingency
 coefficient(-)",0.02868009092385826,0.01434004546192913,>=0.6666666666666667,<=0.3333333333333333
studytime,0.7,70%,"Total variation
 distance(+)",-0.02633837133912803,0.013169185669564015,>=0.6666666666666667,<=0.3333333333333333
studytime,0.7,70%,"Jensen-Shannon
 divergence(+)",-0.005257535628819046,0.002628767814409523,>=0.6666666666666667,<=0.3333333333333333
schoolsup,0.1,10%,"Hellinger
 distance(+)",-0.13252226089472416,0.06626113044736208,0.0,1.0
schoolsup,0.1,10%,"Wasserstein
 distance(+)",-0.0004843647863811999,0.00024218239319059994,0.0,1.0
schoolsup,0.1,10%,"Contingency
 coefficient(-)",0.004690940750943451,0.0023454703754717254,0.0,1.0
schoolsup,0.1,10%,"Total variation
 distance(+)",-0.007948352302462366,0.003974176151231183,0.0,1.0
schoolsup,0.1,10%,"Jensen-Shannon
 divergence(+)",-0.016024903847615603,0.0080124519238078,0.0,1.0
schoolsup,0.3,30%,"Hellinger
 distance(+)",-0.18753450783725903,0.09376725391862951,0.0,1.0
schoolsup,0.3,30%,"Wasserstein
 distance(+)",0.005098377918343241,0.0025491889591716206,0.0,1.0
schoolsup,0.3,30%,"Contingency
 coefficient(-)",-0.025600207386836105,0.012800103693418052,0.0,1.0
schoolsup,0.3,30%,"Total variation
 distance(+)",0.06421345273898064,0.03210672636949032,0.0,1.0
schoolsup,0.3,30%,"Jensen-Shannon
 divergence(+)",0.0027095002549277214,0.0013547501274638607,0.0,1.0
schoolsup,0.5,50%,"Hellinger
 distance(+)",-0.22584373681026956,0.11292186840513478,0.0,1.0
schoolsup,0.5,50%,"Wasserstein
 distance(+)",0.0003833685076790796,0.0001916842538395398,0.0,1.0
schoolsup,0.5,50%,"Contingency
 coefficient(-)",-0.04595897513770164,0.02297948756885082,0.0,1.0
schoolsup,0.5,50%,"Total variation
 distance(+)",0.056238810333479716,0.028119405166739858,0.0,1.0
schoolsup,0.5,50%,"Jensen-Shannon
 divergence(+)",0.010983072451941925,0.005491536225970962,0.0,1.0
schoolsup,0.7,70%,"Hellinger
 distance(+)",-0.2905533070791745,0.14527665353958724,0.0,1.0
schoolsup,0.7,70%,"Wasserstein
 distance(+)",-0.0026960657582065766,0.0013480328791032883,0.0,1.0
schoolsup,0.7,70%,"Contingency
 coefficient(-)",-0.02150923564063678,0.01075461782031839,0.0,1.0
schoolsup,0.7,70%,"Total variation
 distance(+)",0.016541982358833307,0.008270991179416654,0.0,1.0
schoolsup,0.7,70%,"Jensen-Shannon
 divergence(+)",0.003346205892431342,0.001673102946215671,0.0,1.0
