ID,Feature,Category,swap_proportion,hellinger_casuality,wasserstein_casuality,cramers_v_casuality,total_variation_casuality,JS_casuality,Casuality,Importance,combined_scores
F_11,paid,0.0,0.5,0.8367940678487736,0.013513823947320647,5.580819111026664,0.22657509968985354,0.15303958315951266,3.788,31.818,1.0628472868134466e-05
F_11,paid,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,33.766,0.0
F_12,activities,0.0,0.5,0.28222142965034813,0.0,2.9211322272953057,0.0429279811097992,0.0600651221015131,2.02,36.364,0.0
F_12,activities,1.0,0.5,2.424958720685847,0.011675829729353162,12.772844630937438,0.7458339492485823,0.48899193153283177,8.182,32.727,2.9429689024567107e-05
F_13,nursery,0.0,0.5,1.2222636546889574,0.026696376753980313,11.337516952707475,0.8725823863636363,0.39983258461108595,7.143,28.571,4.957893528042402e-05
F_13,nursery,1.0,0.5,1.3384560871536315,0.018009431201823963,7.142588698706037,0.3394957170489079,0.2178442355337955,4.79,33.533,2.4187895547362078e-05
F_14,higher,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,9.091,0.0
F_14,higher,1.0,0.5,12.245499509786645,0.5621579520388083,37.04273714979067,6.793993244084682,1.6909382324834463,19.697,35.859,0.01946213354896127
F_15,internet,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,27.273,0.0
F_15,internet,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,32.955,0.0
F_16,romantic,0.0,0.5,3.101674615348218,0.037775685448243584,13.949116007490039,1.0140655656878559,0.5391941784933117,8.844,34.694,0.0001460735453017076
F_16,romantic,1.0,0.5,1.2748173768324846,0.0,9.883488119136732,0.4459576365663318,0.3431532518264597,6.452,37.097,0.0
F_17,famrel,<=0.75,0.5,1.4804050834530147,0.022030074253360652,7.961956612381241,0.42504658385093147,0.25353010270078624,5.298,34.437,3.551686151097994e-05
F_17,famrel,1.0,0.5,0.4817324205120794,0.0,5.060271697885954,0.11889655172413774,0.1336406346379122,3.448,32.759,0.0
F_18,freetime,<=0.5,0.5,1.1167885452807318,0.011144980467642163,6.869059789953286,0.282879034130485,0.20683118171501844,4.615,40.0,1.1027511297755473e-05
F_18,freetime,>=0.75,0.5,1.0003720364077602,0.020120176897013148,7.591097108328624,0.3883551136363633,0.2366277484494778,5.063,24.051,2.1367852397479448e-05
F_19,goout,>=0.75,0.5,1.2994486435615145,0.015139034500647255,10.777190906725185,0.434,0.32381877386314145,6.944,30.556,1.2814916468182229e-05
F_19,goout,<=0.5,0.5,1.1149620524599557,0.020488225375979066,7.640393294594193,0.3264143701385512,0.19960984550236235,5.109,37.226,1.66912077178989e-05
