"Swap 
 Percentage",Measurement,Feature,studytime,Pstatus,Medu,Fjob,higher,goout,reason,internet,Walc,age,nursery,activities,romantic,famrel,sex,absences,schoolsup,famsup,freetime,guardian,traveltime,health,paid,,CDI,SUM,AVERAGE,SUM_COMBINED,RAW_NDI,RAW_NII,RAW_NDI_NII
10%,"Total variation
 distance",romantic,0.0314/0.0314,0.0151/0.0248,0.0491/0.0491,0.0381/0.0381,0.0607/0.0607,0.0231/0.0231,0.0329/0.0329,0.0159/0.0216,0.0549/0.0549,0.028/0.028,0.0252/0.0201,0.0177/0.0186,-,0.0266/0.0266,0.0288/0.0296,0.0191/0.0191,0.0495/0.0069,0.0174/0.0207,0.0216/0.0216,0.0343/0.0115,0.0282/0.0282,0.0195/0.0195,0.0564/0.0212,,0.0148057454345212,0.0148057454345212,0.08266791570661858,0.4015074826545309,[],"[0.031444961721422984, 0.023117786222356385, 0.032932096070494576, 0.02161426495967405, 0.026615231570246756]","[0.09433488516426895, 0.06935335866706915, 0.09879628821148373, 0.059177255900968805, 0.07984569471074027]"
10%,"Jensen-Shannon
 divergence",romantic,0.0196/0.0196,0.0093/0.0156,0.0314/0.0314,0.0223/0.0223,0.0201/0.0237,0.0155/0.0155,0.0217/0.0217,0.0096/0.0143,0.0255/0.0255,0.0171/0.0171,0.0157/0.0157,0.0103/0.0161,-,0.0179/0.0179,0.0145/0.0211,0.0134/0.0134,0.0161/0.0063,0.0117/0.0139,0.0133/0.0133,0.0115/0.0092,0.0173/0.0173,0.0118/0.0118,0.0183/0.0172,,0.01374985898042835,0.029237331420481953,0.06604806180026203,0.17347561644383797,[0.015487472440053603],"[0.019606549944705225, 0.015487472440053603, 0.021747536027926208, 0.014331020823874403, 0.017936353963054312]","[0.03921309988941045, 0.030974944880107207, 0.043495072055852416, 0.02391979169235927, 0.035872707926108624]"
30%,"Hellinger
 distance",romantic,0.1699/0.1699,0.093/0.1203,0.2125/0.2125,0.125/0.125,0.1557/0.1933,0.1044/0.1044,0.1401/0.1401,0.0918/0.1107,0.1522/0.1522,0.1244/0.1244,0.0836/0.0893,0.0732/0.1315,-,0.1126/0.1126,0.0869/0.1228,0.147/0.147,0.1234/0.1194,0.0977/0.1658,0.1136/0.1136,0.045/0.0591,0.1172/0.1172,0.1337/0.1337,0.0995/0.1067,,0.1288184151954811,0.22062155462758992,0.4935524646965352,1.2564387549037082,[0.09180313943210881],"[0.16991750662215357, 0.10436964903914969, 0.1401193821153645, 0.11069430366839947, 0.11256411812493217]","[0.33983501324430715, 0.20873929807829938, 0.280238764230729, 0.20249744310050827, 0.22512823624986433]"
30%,"Wasserstein
 distance",romantic,0.0076/0.0076,0.0055/0.0031,0.008/0.008,0.0043/0.0043,0.0143/0.0065,0.0026/0.0026,0.0036/0.0036,0.0051/0.0036,0.005/0.005,0.0048/0.0048,0.0031/0.0019,0.0023/0.0021,-,0.0026/0.0026,0.0043/0.0028,0.0058/0.0058,0.0107/0.003,0.0032/0.0034,0.0028/0.0028,0.0037/0.0019,0.0042/0.0042,0.0052/0.0052,0.0027/0.0024,,0.00179570610758229,0.015658079389247497,0.018761114562383295,0.041591793916493904,"[0.0076487585766876155, 0.003567945822448855, 0.0026456688825287353]","[0.0076487585766876155, 0.00259209225570543, 0.003567945822448855, 0.0036139780905661703, 0.0026456688825287353]","[0.015297517153375231, 0.00518418451141086, 0.00713589164489771, 0.00868286284175263, 0.005291337765057471]"
30%,"Total variation
 distance",romantic,0.1188/0.1188,0.08/0.0561,0.1505/0.1505,0.0745/0.0745,0.2006/0.1216,0.0514/0.0514,0.0749/0.0749,0.0687/0.0576,0.11/0.11,0.0904/0.0904,0.0481/0.0311,0.0395/0.0443,-,0.0601/0.0601,0.0647/0.0487,0.0883/0.0883,0.125/0.0474,0.0675/0.0719,0.057/0.057,0.0528/0.0287,0.0671/0.0671,0.0781/0.0781,0.1099/0.0344,,0.0354516518593884,0.2143096298407764,0.30626878089930787,1.099458445975691,"[0.11878732743979814, 0.060070650541589866]","[0.11878732743979811, 0.051420810454585096, 0.07493743937539908, 0.05756005228707874, 0.060070650541589866]","[0.35636198231939437, 0.15426243136375528, 0.22481231812619723, 0.18380976254157472, 0.1802119516247696]"
30%,"Jensen-Shannon
 divergence",romantic,0.0509/0.0509,0.0329/0.0305,0.0619/0.0619,0.0377/0.0377,0.0543/0.0407,0.0306/0.0306,0.0402/0.0402,0.0307/0.0316,0.0457/0.0457,0.0355/0.0355,0.0253/0.0198,0.0249/0.0333,-,0.0334/0.0334,0.0306/0.0321,0.0355/0.0355,0.0451/0.0272,0.0349/0.0431,0.0341/0.0341,0.0178/0.0176,0.031/0.031,0.0392/0.0392,0.0396/0.0238,,0.0266700970477887,0.10833344253045732,0.16085547728957092,0.3725470533782539,"[0.05092176445296855, 0.030741581029700073]","[0.05092176445296855, 0.03058295309005684, 0.04016709715436607, 0.03160935765323785, 0.03342624265026649]","[0.1018435289059371, 0.06116590618011368, 0.08033419430873213, 0.06235093868293792, 0.06685248530053298]"
50%,"Hellinger
 distance",romantic,0.2113/0.2113,0.1392/0.1827,0.2754/0.2754,0.1799/0.1799,0.1764/0.2927,0.1496/0.1496,0.2121/0.2121,0.1264/0.1563,0.2165/0.2165,0.1592/0.1592,0.1584/0.1477,0.1367/0.1522,-,0.1608/0.1608,0.1177/0.1802,0.1877/0.1877,0.1461/0.1465,0.1409/0.1868,0.1646/0.1646,0.0915/0.1074,0.156/0.156,0.1644/0.1644,0.1552/0.1503,,0.19026642280613038,0.4662092315891162,0.773306055781165,1.7503450270279357,"[0.14956232264509822, 0.1263804861378876]","[0.21131615202551385, 0.14956232264509822, 0.21213927385805365, 0.15630837344411827, 0.16081033519429927]","[0.42263230405102764, 0.29912464529019644, 0.4242785477161073, 0.28268885958200585, 0.32162067038859854]"
50%,"Wasserstein
 distance",romantic,0.0074/0.0074,0.0076/0.0041,0.0121/0.0121,0.0051/0.0051,0.0104/0.0227,0.004/0.004,0.0074/0.0074,0.0027/0.0047,0.0061/0.0061,0.0054/0.0054,0.0081/0.0025,0.0024/0.003,-,0.0045/0.0045,0.0066/0.0046,0.0095/0.0095,0.0106/0.0052,0.0064/0.005,0.0046/0.0046,0.0075/0.0045,0.005/0.005,0.0048/0.0048,0.0103/0.0054,,0.0023723954621308304,0.014212725873638931,0.022263602505907754,0.05386561562015847,"[0.0073757857225119905, 0.004464544688996109]","[0.0073757857225119905, 0.0040406732341042, 0.007382884949271094, 0.00467819508116235, 0.004464544688996109]","[0.014751571445023981, 0.0080813464682084, 0.014765769898542188, 0.00733783843039168, 0.008929089377992219]"
50%,"Total variation
 distance",romantic,0.1563/0.1563,0.1212/0.0987,0.226/0.226,0.1109/0.1109,0.1788/0.2895,0.093/0.093,0.1426/0.1426,0.0856/0.0745,0.1768/0.1768,0.1075/0.1075,0.1534/0.0669,0.0793/0.0612,-,0.0952/0.0952,0.1009/0.0831,0.1366/0.1366,0.1381/0.0751,0.1103/0.0984,0.0988/0.0988,0.1072/0.0653,0.0964/0.0964,0.0987/0.0987,0.1955/0.0802,,0.056404628092593966,0.30784510860068437,0.4628948488419649,1.6956664196373676,"[0.15626233215113214, 0.09517814835695826]","[0.15626233215113214, 0.09296751069897886, 0.1426197723559542, 0.07451219742762802, 0.09517814835695826]","[0.4687869964533964, 0.2789025320969366, 0.42785931706786257, 0.23458312894829744, 0.2855344450708748]"
50%,"Jensen-Shannon
 divergence",romantic,0.0638/0.0638,0.0447/0.0491,0.0785/0.0785,0.0544/0.0544,0.0506/0.0759,0.0461/0.0461,0.0623/0.0623,0.0411/0.0418,0.068/0.068,0.0416/0.0416,0.0557/0.0362,0.0475/0.0387,-,0.0466/0.0466,0.0408/0.0463,0.044/0.044,0.0507/0.0365,0.0487/0.0478,0.0482/0.0482,0.0378/0.0305,0.0407/0.0407,0.0496/0.0496,0.062/0.0384,,0.03963661337841208,0.14453030551400814,0.22237733683401284,0.5204909441204735,"[0.06381420171822891, 0.041079490417367144]","[0.06381420171822891, 0.04610680513685326, 0.06231598343941162, 0.041764055848104734, 0.046586708633007026]","[0.12762840343645782, 0.09221361027370652, 0.12463196687882323, 0.08284354626547188, 0.09317341726601405]"
70%,"Hellinger
 distance",romantic,0.2672/0.2672,0.1616/0.2076,0.342/0.342,0.2009/0.2009,0.2412/0.3411,0.1932/0.1932,0.231/0.231,0.1664/0.2149,0.2646/0.2646,0.1914/0.1914,0.1678/0.1825,0.1592/0.1686,-,0.2106/0.2106,0.1504/0.197,0.2205/0.2205,0.1747/0.1801,0.1934/0.2467,0.1955/0.1955,0.1017/0.1298,0.1983/0.1983,0.2133/0.2133,0.1753/0.1937,,0.22225874203413348,0.5818304782307278,0.9604472541683646,2.1851036735212324,"[0.19317579873497387, 0.16639593746162049]","[0.26716930841977354, 0.19317579873497387, 0.23097939918857802, 0.21490284008412375, 0.21057794164441873]","[0.5343386168395471, 0.38635159746994774, 0.46195879837715603, 0.38129877754574426, 0.42115588328883746]"
70%,"Wasserstein
 distance",romantic,0.0109/0.0109,0.0096/0.0086,0.0188/0.0188,0.0055/0.0055,0.0181/0.0238,0.0054/0.0054,0.0096/0.0096,0.0048/0.0035,0.0107/0.0107,0.0083/0.0083,0.0075/0.0059,0.0043/0.0031,-,0.0053/0.0053,0.0073/0.0057,0.0099/0.0099,0.0147/0.0061,0.0079/0.0044,0.0065/0.0065,0.008/0.0052,0.0112/0.0112,0.009/0.009,0.0168/0.0087,,0.0027570871611847197,0.01898176587350829,0.028246053129557514,0.07073336344015267,"[0.01087956234106934, 0.00534511637125423]","[0.01087956234106934, 0.0053923766769707554, 0.009599512685346845, 0.0035366851497808404, 0.00534511637125423]","[0.02175912468213868, 0.010784753353941511, 0.01919902537069369, 0.008300227290870321, 0.01069023274250846]"
70%,"Total variation
 distance",romantic,0.227/0.227,0.1513/0.1364,0.33/0.33,0.1356/0.1356,0.3425/0.3473,0.1252/0.1252,0.1744/0.1744,0.1396/0.1108,0.2618/0.2618,0.1584/0.1584,0.1464/0.0975,0.1156/0.0727,-,0.1521/0.1521,0.1312/0.099,0.1674/0.1674,0.1992/0.1012,0.1727/0.1286,0.1289/0.1289,0.1215/0.0977,0.1835/0.1835,0.1605/0.1605,0.2589/0.1257,,0.07283076809326758,0.22491609913508664,0.5436208774615,2.3972010171858775,[0.15208533104181907],"[0.22703466881091092, 0.12516225844616694, 0.1743787864477267, 0.11083384294802198, 0.15208533104181907]","[0.6811040064327327, 0.37548677533850083, 0.5231363593431801, 0.3612178829460069, 0.45625599312545717]"
70%,"Jensen-Shannon
 divergence",romantic,0.0811/0.0811,0.0535/0.0552,0.0973/0.0973,0.0612/0.0612,0.0775/0.0842,0.0587/0.0587,0.0665/0.0665,0.0566/0.059,0.0833/0.0833,0.0521/0.0521,0.0555/0.0461,0.0552/0.0428,-,0.0627/0.0627,0.0528/0.0505,0.0512/0.0512,0.0622/0.0452,0.0677/0.063,0.0579/0.0579,0.0408/0.0402,0.0583/0.0583,0.0644/0.0644,0.0745/0.0519,,0.04635734140855335,0.10295372799627664,0.2386630267046769,0.6536688783058098,[0.0565963865877233],"[0.08113067562228636, 0.05872676046746171, 0.06653713582788413, 0.058957476290961076, 0.06266293579593048]","[0.16226135124457272, 0.11745352093492342, 0.13307427165576827, 0.11555386287868438, 0.12532587159186095]"
10%,"Hellinger
 distance",famrel,0.0802/0.0802,0.0606/0.0738,0.1054/0.1054,0.0537/0.0537,0.0599/0.1202,0.0597/0.0597,0.0919/0.0919,0.0148/0.0831,0.0758/0.0758,0.0738/0.0738,0.0288/0.0887,0.0247/0.1084,0.0148/0.0846,-,0.0148/0.0949,0.07/0.07,0.0247/0.0938,0.031/0.0988,0.0686/0.0686,0.0165/0.0567,0.0681/0.0681,0.0652/0.0652,0.0148/0.0918,,0.08132642139225583,0.09614528426616104,0.13029887848672853,0.09794491418894538,[0.014818862873905197],[0.08312605131504018],[0.09794491418894538]
10%,"Wasserstein
 distance",famrel,0.0035/0.0035,0.0039/0.0025,0.0035/0.0035,0.0016/0.0016,0.0023/0.0034,0.0012/0.0012,0.0026/0.0026,0.0008/0.0014,0.0029/0.0029,0.0026/0.0026,0.0025/0.001,0.0016/0.002,0.0007/0.0012,-,0.0008/0.0012,0.0015/0.0015,0.0009/0.0018,0.0026/0.0013,0.001/0.001,0.0008/0.0017,0.0032/0.0032,0.0018/0.0018,0.0006/0.0047,,0.0011285760823109199,0.00192965831194275,0.002252811570007775,0.00224847097539371,[0.0008010822296318301],[0.00144738874576188],[0.00224847097539371]
10%,"Total variation
 distance",famrel,0.0495/0.0495,0.0577/0.0394,0.052/0.052,0.0255/0.0255,0.0345/0.0609,0.0207/0.0207,0.0444/0.0444,0.0098/0.0222,0.0461/0.0461,0.0381/0.0381,0.0296/0.0223,0.0196/0.0319,0.0091/0.0255,-,0.0113/0.0253,0.0212/0.0212,0.0121/0.0302,0.0311/0.0318,0.0221/0.0221,0.0102/0.036,0.04/0.04,0.0292/0.0292,0.008/0.0647,,0.018388650184646922,0.028229336459156713,0.03443380487531944,0.05433993248818027,[0.009840686274509791],[0.022249623106835238],[0.05433993248818027]
10%,"Jensen-Shannon
 divergence",famrel,0.0248/0.0248,0.0237/0.0177,0.0299/0.0299,0.0157/0.0157,0.0189/0.0265,0.0154/0.0154,0.0253/0.0253,0.0055/0.0185,0.0223/0.0223,0.019/0.019,0.0124/0.0188,0.0102/0.0257,0.0053/0.021,-,0.0058/0.0227,0.0147/0.0147,0.008/0.0193,0.0139/0.0238,0.0182/0.0182,0.006/0.0162,0.0188/0.0188,0.0187/0.0187,0.0051/0.0277,,0.0170493094183858,0.022582217410595358,0.02906693141207219,0.02403524398737278,[0.005532907992209559],[0.018502335995163217],[0.02403524398737278]
30%,"Hellinger
 distance",famrel,0.1866/0.1866,0.1008/0.1748,0.1953/0.1953,0.1373/0.1373,0.1188/0.2312,0.1372/0.1372,0.1619/0.1619,0.0759/0.1679,0.1511/0.1511,0.1462/0.1462,0.0729/0.1825,0.0757/0.1724,0.0666/0.1764,-,0.0959/0.1948,0.16/0.16,0.0818/0.1802,0.11/0.2143,0.1503/0.1503,0.0373/0.1076,0.1247/0.1247,0.1432/0.1432,0.0647/0.1754,,0.17122409123007415,0.24713818302490226,0.2931460240046664,0.2438438655491844,[0.07591409179482812],[0.1679297737543563],[0.2438438655491844]
30%,"Wasserstein
 distance",famrel,0.0073/0.0073,0.0051/0.0055,0.0075/0.0075,0.0038/0.0038,0.0062/0.011,0.0027/0.0027,0.0045/0.0045,0.0055/0.0038,0.0053/0.0053,0.0055/0.0055,0.0063/0.0044,0.0027/0.0023,0.0034/0.0031,-,0.0055/0.0027,0.0051/0.0051,0.0049/0.0063,0.0063/0.0022,0.0044/0.0044,0.0016/0.0039,0.0029/0.0029,0.004/0.004,0.0029/0.0053,,0.0019786296128438603,0.0019786296128438603,0.0038800399018988204,0.00928495293116478,[],[0.0038028205781099203],[0.00928495293116478]
30%,"Total variation
 distance",famrel,0.1342/0.1342,0.1164/0.1037,0.1329/0.1329,0.0796/0.0796,0.1019/0.171,0.0729/0.0729,0.0995/0.0995,0.0869/0.0752,0.1042/0.1042,0.1069/0.1069,0.0773/0.0839,0.0627/0.055,0.0653/0.0727,-,0.0895/0.0719,0.0969/0.0969,0.0813/0.1055,0.1109/0.0772,0.0882/0.0882,0.0393/0.0723,0.0594/0.0594,0.0779/0.0779,0.0432/0.1056,,0.05008818478596233,0.05008818478596233,0.08770132064978245,0.237338351762377,[],[0.07522627172764025],[0.237338351762377]
30%,"Jensen-Shannon
 divergence",famrel,0.0576/0.0576,0.0452/0.0477,0.0566/0.0566,0.0387/0.0387,0.0369/0.0524,0.041/0.041,0.0475/0.0475,0.0333/0.0405,0.0449/0.0449,0.041/0.041,0.0305/0.0421,0.0322/0.0405,0.0289/0.0427,-,0.041/0.0465,0.0416/0.0416,0.034/0.0432,0.0454/0.0505,0.0452/0.0452,0.0159/0.0303,0.0315/0.0315,0.0415/0.0415,0.0241/0.0507,,0.03630488366843084,0.06964131471291701,0.07322754943386003,0.07384533153085837,[0.03333643104448617],[0.04050890048637221],[0.07384533153085837]
50%,"Hellinger
 distance",famrel,0.231/0.231,0.1074/0.2443,0.2747/0.2747,0.1761/0.1761,0.1704/0.2983,0.1824/0.1824,0.2097/0.2097,0.1068/0.2341,0.1962/0.1962,0.1834/0.1834,0.0899/0.2358,0.0981/0.2512,0.1008/0.2283,-,0.1166/0.2411,0.2124/0.1991,0.0967/0.223,0.1268/0.2577,0.1894/0.1894,0.0741/0.1653,0.1808/0.1808,0.2177/0.2177,0.0926/0.2251,,0.21853219015814504,0.3253034502719261,0.38897557737548616,0.3408867744346823,[0.10677126011378105],[0.23411551432090127],[0.3408867744346823]
50%,"Wasserstein
 distance",famrel,0.0122/0.0122,0.0085/0.0046,0.0113/0.0113,0.0054/0.0054,0.0158/0.0145,0.0041/0.0041,0.0065/0.0065,0.0058/0.0058,0.0085/0.0085,0.0063/0.0063,0.0022/0.0043,0.0048/0.0037,0.0063/0.0043,-,0.0094/0.0049,0.0116/0.008,0.006/0.0084,0.0089/0.0036,0.0062/0.0062,0.0085/0.0064,0.0094/0.0094,0.0073/0.0073,0.0034/0.0026,,0.0017487436515454102,0.0017487436515454102,0.00465033700572156,0.01157614716486238,[],[0.0058031867083523005],[0.01157614716486238]
50%,"Total variation
 distance",famrel,0.1996/0.1996,0.1238/0.1383,0.2264/0.2264,0.1194/0.1194,0.2189/0.2269,0.1154/0.1154,0.1485/0.1485,0.1209/0.1185,0.1591/0.1591,0.1331/0.1331,0.0775/0.1165,0.0866/0.1077,0.1054/0.1068,-,0.1357/0.111,0.1752/0.1323,0.0959/0.1406,0.1395/0.1137,0.1236/0.1236,0.1139/0.1248,0.1484/0.1484,0.1543/0.1543,0.0679/0.1288,,0.06647336707320471,0.06647336707320471,0.12574475234563728,0.3579987162377452,[],[0.11854277054486514],[0.3579987162377452]
50%,"Jensen-Shannon
 divergence",famrel,0.0721/0.0721,0.0439/0.0648,0.0804/0.0804,0.0511/0.0511,0.0562/0.0628,0.0564/0.0564,0.0637/0.0637,0.0481/0.0558,0.059/0.059,0.0506/0.0506,0.0386/0.0558,0.041/0.0591,0.0413/0.0552,-,0.0505/0.0572,0.0555/0.0463,0.0387/0.055,0.0521/0.0604,0.0572/0.0572,0.0375/0.0468,0.0549/0.0549,0.0661/0.0661,0.0337/0.0642,,0.0462006839065794,0.09429013973153186,0.09816517528826266,0.10392898276336653,[0.04808945582495245],[0.055839526938414076],[0.10392898276336653]
70%,"Hellinger
 distance",famrel,0.2853/0.2853,0.1411/0.2838,0.3193/0.3193,0.2389/0.2389,0.2088/0.3712,0.229/0.229,0.2624/0.2624,0.1529/0.288,0.2513/0.2513,0.2219/0.2219,0.1346/0.2967,0.1616/0.2886,0.1328/0.2779,-,0.1484/0.2955,0.2774/0.2633,0.1398/0.2658,0.1957/0.3152,0.2345/0.2345,0.0963/0.1995,0.2123/0.2123,0.2463/0.2463,0.1399/0.2727,,0.2717440972811699,0.42464714133235143,0.49219251902708205,0.4408968434918244,[0.15290304405118155],[0.28799379944064285],[0.4408968434918244]
70%,"Wasserstein
 distance",famrel,0.0131/0.0131,0.0082/0.0081,0.0161/0.0161,0.0073/0.0073,0.0257/0.0214,0.0075/0.0075,0.0103/0.0103,0.0091/0.0098,0.0101/0.0101,0.009/0.009,0.0099/0.0067,0.0083/0.0062,0.0073/0.0055,-,0.0066/0.0062,0.0127/0.0115,0.0081/0.013,0.0115/0.0066,0.0075/0.0075,0.0102/0.0084,0.0113/0.0113,0.0085/0.0085,0.0089/0.0067,,0.00561319732146354,0.01473940015803413,0.015069941883022256,0.01891348912311743,[0.00912620283657059],[0.00978728628654684],[0.01891348912311743]
70%,"Total variation
 distance",famrel,0.2573/0.2573,0.1544/0.1941,0.3018/0.3018,0.1795/0.1795,0.3143/0.3368,0.1772/0.1772,0.2199/0.2199,0.1741/0.1856,0.2307/0.2307,0.1932/0.1932,0.1654/0.1707,0.1697/0.148,0.1531/0.1507,-,0.1781/0.1562,0.2729/0.2334,0.146/0.1992,0.243/0.176,0.1817/0.1817,0.1462/0.1763,0.1801/0.1801,0.1941/0.1941,0.1467/0.1888,,0.11899964533288747,0.2930762159444897,0.29882828250835486,0.5452379780902673,[0.1740765706116022],[0.18558070373933255],[0.5452379780902673]
70%,"Jensen-Shannon
 divergence",famrel,0.0862/0.0862,0.0549/0.0757,0.0922/0.0922,0.073/0.073,0.072/0.0802,0.0707/0.0707,0.0791/0.0791,0.0639/0.0698,0.0792/0.0792,0.0642/0.0642,0.0577/0.0713,0.0688/0.0674,0.0546/0.0676,-,0.0671/0.0699,0.0784/0.0677,0.0559/0.0651,0.0818/0.074,0.0725/0.0725,0.0462/0.0583,0.0616/0.0616,0.0756/0.0756,0.0512/0.0771,,0.058488099318166606,0.12242479934622551,0.12534566227148805,0.1337151259066429,[0.0639367000280589],[0.06977842587858399],[0.1337151259066429]
10%,"Hellinger
 distance",sex,0.0812/0.0812,0.0543/0.042,0.1068/0.1068,0.0565/0.0565,0.0599/0.0998,0.0463/0.0463,0.0726/0.0726,0.0346/0.0445,0.0708/0.0708,0.0627/0.0627,0.0387/0.0549,0.0548/0.0706,0.0387/0.0409,0.0578/0.0578,-,0.0726/0.0726,0.0344/0.0688,0.0558/0.0418,0.043/0.043,0.0258/0.0422,0.0423/0.0423,0.0572/0.0572,0.0584/0.0409,,0.06386679842122933,0.5476776847064597,0.9638070042705345,2.5411341080983996,"[0.054335830537652396, 0.05645651743530881, 0.059853112994376664, 0.046276199608338994, 0.0345773467057788, 0.03866946269332458, 0.05483506147571515, 0.03866946269332458, 0.04295888415893218, 0.057179007982478214]","[0.08120385876196831, 0.04195871153627566, 0.10682164563315075, 0.05645651743530881, 0.09982419283297274, 0.046276199608338994, 0.07263582518708914, 0.0444565886217156, 0.0708467556585444, 0.062669320320511, 0.05493330666156859, 0.07059967450589641, 0.04086370357223257, 0.057777747032837376, 0.07259744803015311, 0.06880641937919774, 0.041809453728508625, 0.04295888415893218, 0.042245044988777715, 0.0422855162046895, 0.057179007982478214, 0.04086370357223257]","[0.16240771752393662, 0.09629454207392805, 0.2136432912663015, 0.11291303487061762, 0.1596773058273494, 0.09255239921667799, 0.14527165037417827, 0.07903393532749439, 0.1416935113170888, 0.125338640641022, 0.09360276935489317, 0.12543473598161156, 0.07953316626555715, 0.11555549406567475, 0.14519489606030622, 0.10323359899730414, 0.09759026536049983, 0.08591776831786437, 0.06802468678432744, 0.084571032409379, 0.11435801596495643, 0.09929165009743075]"
10%,"Wasserstein
 distance",sex,0.0025/0.0025,0.0011/0.0004,0.0032/0.0032,0.0022/0.0022,0.0018/0.0037,0.0016/0.0016,0.0014/0.0014,0.0014/0.0008,0.0027/0.0027,0.0016/0.0016,0.001/0.0007,0.0022/0.0018,0.0017/0.0011,0.0021/0.0021,-,0.0031/0.0031,0.0005/0.0021,0.0021/0.0008,0.0014/0.0014,0.0011/0.0037,0.0014/0.0014,0.0014/0.0014,0.0017/0.0036,,0.00118217327064693,0.027135149834113702,0.03573227624117677,0.08234353975145259,"[0.002495469476928135, 0.00106307754318841, 0.002197595902215915, 0.00184436339678942, 0.0015560144058785852, 0.0026848957363927502, 0.00100562526174855, 0.00224959836604523, 0.0017167048970164402, 0.003080655393103279, 0.0005493549755445556, 0.0014038483607651249, 0.0010503683679769066, 0.001395648357801085, 0.00165975612207239]","[0.002495469476928135, 0.00040196214567247, 0.0032138050986923947, 0.002197595902215915, 0.00367480111560268, 0.0015560144058785852, 0.00136748302173931, 0.00077841756627533, 0.0026848957363927502, 0.001579520349320095, 0.00070731292233026, 0.0018267129867234702, 0.00106992372796708, 0.00214879687834053, 0.003080655393103279, 0.0020554129816200304, 0.0008211494306654101, 0.0014038483607651249, 0.0037231385155107933, 0.00135969710648433, 0.001395648357801085, 0.0036049678975638502]","[0.00499093895385627, 0.00146503968886088, 0.00642761019738479, 0.00439519180443183, 0.0055191645123921, 0.0031120288117571704, 0.00273496604347862, 0.00221639288623965, 0.0053697914727855005, 0.00315904069864019, 0.00171293818407881, 0.0040763113527687005, 0.00278662862498352, 0.00429759375668106, 0.006161310786206558, 0.002604767957164586, 0.00295720546651734, 0.0028076967215302498, 0.0047735068834877, 0.00271939421296866, 0.00279129671560217, 0.005264724019636241]"
