Feature,Swap_proportion,Metric,Direct_Impact,Indirect_Impact,Impact_Sum,Impact_Product,Value
thalach,30%,"Contingency
 coefficient(-)",0.001782470366848421,0.009532056103473519,0.01131452647032194,1.6990607539578174e-05,0.5981796908199829
thalach,30%,"Total variation
 distance(+)",0.006874040991688021,0.03888757346510746,0.04576161445679548,0.0002673147740664281,0.12273379344376689
thalach,30%,"Jensen-Shannon
 divergence(+)",0.009901942781711262,0.01592078607111204,0.0258227288528233,0.00015764671271601706,0.03580220060399847
thalach,50%,"Hellinger
 distance(+)",0.05299546942525271,0.04084520777237302,0.09384067719762573,0.002164610959668889,0.08375257303327444
thalach,50%,"Wasserstein
 distance(+)",0.0022651198411661015,0.004261488319917815,0.006526608161083917,9.652781746343439e-06,0.010430148142785403
thalach,50%,"Contingency
 coefficient(-)",0.013574980548052062,0.046453300967150946,0.06002828151520301,0.0006306026570218822,0.5680794434728499
thalach,50%,"Total variation
 distance(+)",0.036758411007637,0.06922304842782753,0.10598145943546453,0.002544529265311645,0.15029475269755635
thalach,50%,"Jensen-Shannon
 divergence(+)",0.020833876254158442,0.02379473476877666,0.0446286110229351,0.0004957365596732143,0.04180876587234625
thalach,70%,"Hellinger
 distance(+)",0.005294269786413966,0.02261974642585661,0.027914016212270576,0.00011975504007875795,0.11002532420746998
thalach,70%,"Wasserstein
 distance(+)",0.00282541335365292,0.005468151791749545,0.008293565145402465,1.5449789092210306e-05,0.014973626988676145
thalach,70%,"Contingency
 coefficient(-)",0.013778803762742875,0.010862102781738048,0.024640906544480923,0.00014966678268031207,0.530072824482701
thalach,70%,"Total variation
 distance(+)",0.027375494302738904,0.05935936208987769,0.08673485639261659,0.0016249918787056624,0.20361965604546317
thalach,70%,"Jensen-Shannon
 divergence(+)",0.000731610874109577,0.013577762679638068,0.014309373553747645,9.933638822502399e-06,0.054379075394228475
trestbps,10%,"Hellinger
 distance(+)",0.019758483831873598,0.011615379694454104,0.031373863526327705,0.00022950229189394432,0.029033717094981135
trestbps,10%,"Wasserstein
 distance(+)",0.00120747350678684,0.002756872270708662,0.003964345777495502,3.328850228475987e-06,0.002996106656233437
trestbps,10%,"Contingency
 coefficient(-)",0.005981520721365485,0.011969141337738631,0.017950662059104117,7.159366692863583e-05,0.6229976979973338
trestbps,10%,"Total variation
 distance(+)",0.015882352941176462,0.030966867576581188,0.04684922051775765,0.0004918267203339363,0.04432883899344167
trestbps,10%,"Jensen-Shannon
 divergence(+)",0.00805880764178522,0.009049912575442836,0.017108720217228056,7.293150462046688e-05,0.014753789342343303
trestbps,30%,"Hellinger
 distance(+)",0.0395169676637472,0.007144401400644637,0.04666136906439184,0.00028232507912610437,0.06611051323036962
trestbps,30%,"Wasserstein
 distance(+)",0.00380537105169184,0.0022905971920166033,0.006095968243708443,8.716572245586597e-06,0.007217154300872556
trestbps,30%,"Contingency
 coefficient(-)",0.005222429624500147,0.006105561654923597,0.011327991279423744,3.1885866060885134e-05,0.5822135696659044
trestbps,30%,"Total variation
 distance(+)",0.032522338772338746,0.02363859918517343,0.056160937957512175,0.0007687825308037409,0.10874713523691906
trestbps,30%,"Jensen-Shannon
 divergence(+)",0.012291019547899382,0.008280854819489182,0.020571874367388564,0.00010178014845965835,0.03397064492357748
trestbps,50%,"Hellinger
 distance(+)",0.01975848383187359,0.017816432224152398,0.03757491605602599,0.0003520256880425868,0.10081406404658598
trestbps,50%,"Wasserstein
 distance(+)",0.0008273139185870811,0.006692777592693428,0.007520091511280509,5.537028056443011e-06,0.01284018122610965
trestbps,50%,"Contingency
 coefficient(-)",0.0031736713684870077,0.018795163064922127,0.021968834433409135,5.964967088518787e-05,0.5359108947957376
trestbps,50%,"Total variation
 distance(+)",0.0007945387086254058,0.06547240211211644,0.06626694082074185,5.2020357824764285e-05,0.17800844168484212
trestbps,50%,"Jensen-Shannon
 divergence(+)",0.0014875434065118667,0.014698505646971442,0.01618604905348331,2.186466516072981e-05,0.05045594774431594
trestbps,70%,"Hellinger
 distance(+)",0.010588539572827876,0.007139496554577421,0.017728036127405297,7.55968417982113e-05,0.12455481759979742
trestbps,70%,"Wasserstein
 distance(+)",0.002447442512710179,0.005110477789703249,0.007557920302413429,1.2507600602780884e-05,0.015777986756013287
trestbps,70%,"Contingency
 coefficient(-)",0.0010138276358958587,0.0019837959310541886,0.0029976235669500473,2.011227138880492e-06,0.493447567495029
trestbps,70%,"Total variation
 distance(+)",0.012707811194653279,0.040632852070941,0.05334066326559428,0.0005163546124177948,0.22803281467167644
trestbps,70%,"Jensen-Shannon
 divergence(+)",0.0013279395419594012,0.010970308565357113,0.012298248107316515,1.456790653143362e-05,0.06291070454551931
