Features,Swap,Swap_ratio,Distance_measure,Difference,Std,Protected,NonProtected
race,0.95,swap_0.95,Hellinger,-0.004872158319906714,0.002436079159953357,0,1
race,0.95,swap_0.95,Wasserstein,1.4722204706549996e-05,7.361102353274998e-06,0,1
race,0.95,swap_0.95,Cramers_v,0.03382457232212688,0.01691228616106344,0,1
race,0.95,swap_0.95,JS Divergence,-0.001285373040886429,0.0006426865204432145,0,1
sex,0.01,swap_0.01,Hellinger,0.0,0.0,0,1
sex,0.01,swap_0.01,Wasserstein,0.0,0.0,0,1
sex,0.01,swap_0.01,Cramers_v,0.0,0.0,0,1
sex,0.01,swap_0.01,JS Divergence,0.0,0.0,0,1
sex,0.05,swap_0.05,Hellinger,-0.00193945811647243,0.000969729058236215,0,1
sex,0.05,swap_0.05,Wasserstein,-3.103872962625e-05,1.5519364813125e-05,0,1
sex,0.05,swap_0.05,Cramers_v,0.0,0.0,0,1
sex,0.05,swap_0.05,JS Divergence,-0.00030347649285893997,0.00015173824642946999,0,1
sex,0.1,swap_0.1,Hellinger,0.0011230628735501794,0.0005615314367750897,0,1
sex,0.1,swap_0.1,Wasserstein,-9.011670990855555e-06,4.505835495427778e-06,0,1
sex,0.1,swap_0.1,Cramers_v,-0.001014764115667588,0.000507382057833794,0,1
sex,0.1,swap_0.1,JS Divergence,-0.0003006560390909983,0.00015032801954549915,0,1
sex,0.2,swap_0.2,Hellinger,-0.02686699706223147,0.013433498531115735,0,1
sex,0.2,swap_0.2,Wasserstein,-5.976893715357661e-05,2.9884468576788306e-05,0,1
sex,0.2,swap_0.2,Cramers_v,0.0033211032085137537,0.0016605516042568769,0,1
sex,0.2,swap_0.2,JS Divergence,-0.004421179264345059,0.0022105896321725294,0,1
sex,0.4,swap_0.4,Hellinger,-0.01404568434877295,0.007022842174386475,0,1
sex,0.4,swap_0.4,Wasserstein,-0.00014262239242075997,7.131119621037998e-05,0,1
sex,0.4,swap_0.4,Cramers_v,0.009378659740769901,0.004689329870384951,0,1
sex,0.4,swap_0.4,JS Divergence,-0.002244422487223431,0.0011222112436117156,0,1
sex,0.6,swap_0.6,Hellinger,0.0023350987129755335,0.0011675493564877668,0,1
sex,0.6,swap_0.6,Wasserstein,0.00045917489962911005,0.00022958744981455502,0,1
sex,0.6,swap_0.6,Cramers_v,0.014482694700321486,0.007241347350160743,0,1
sex,0.6,swap_0.6,JS Divergence,0.000709408987131269,0.0003547044935656345,0,1
sex,0.8,swap_0.8,Hellinger,0.00269870509074957,0.001349352545374785,0,1
sex,0.8,swap_0.8,Wasserstein,0.00014270314013199,7.1351570065995e-05,0,1
sex,0.8,swap_0.8,Cramers_v,0.013873396843401054,0.006936698421700527,0,1
sex,0.8,swap_0.8,JS Divergence,0.0007026026076377302,0.0003513013038188651,0,1
sex,0.95,swap_0.95,Hellinger,-0.004300510543953667,0.0021502552719768336,0,1
sex,0.95,swap_0.95,Wasserstein,0.00016136564784524014,8.068282392262007e-05,0,1
sex,0.95,swap_0.95,Cramers_v,0.017942442059825647,0.008971221029912824,0,1
sex,0.95,swap_0.95,JS Divergence,-0.0005171765432975296,0.0002585882716487648,0,1
capital-gain,0.01,swap_0.01,Hellinger,0.0,0.0,0-3471,3674-99999
capital-gain,0.01,swap_0.01,Wasserstein,0.0,0.0,0-3471,3674-99999
capital-gain,0.01,swap_0.01,Cramers_v,0.5,0.25,0-3471,3674-99999
capital-gain,0.01,swap_0.01,JS Divergence,0.0,0.0,0-3471,3674-99999
capital-gain,0.05,swap_0.05,Hellinger,0.00922950916058482,0.00461475458029241,0-3471,3674-99999
capital-gain,0.05,swap_0.05,Wasserstein,0.0002502738526075,0.00012513692630375,0-3471,3674-99999
capital-gain,0.05,swap_0.05,Cramers_v,0.0,0.0,0-3471,3674-99999
capital-gain,0.05,swap_0.05,JS Divergence,0.00249481374561977,0.001247406872809885,0-3471,3674-99999
capital-gain,0.1,swap_0.1,Hellinger,0.03409678905006158,0.01704839452503079,0-3471,3674-99999
capital-gain,0.1,swap_0.1,Wasserstein,-0.00195504887815865,0.000977524439079325,0-3471,3674-99999
capital-gain,0.1,swap_0.1,Cramers_v,-0.0018567729336658179,0.0009283864668329089,0-3471,3674-99999
capital-gain,0.1,swap_0.1,JS Divergence,-0.00080054983065579,0.000400274915327895,0-3471,3674-99999
capital-gain,0.2,swap_0.2,Hellinger,0.14876892951403647,0.07438446475701825,0-3471,3674-99999
capital-gain,0.2,swap_0.2,Wasserstein,0.0006945745067571598,0.0003472872533785799,0-3471,3674-99999
capital-gain,0.2,swap_0.2,Cramers_v,-0.0007111605141554289,0.00035558025707771446,0-3471,3674-99999
capital-gain,0.2,swap_0.2,JS Divergence,0.01704136910065441,0.008520684550327205,0-3471,3674-99999
capital-gain,0.4,swap_0.4,Hellinger,0.19688705262549416,0.09844352631274708,0-3471,3674-99999
capital-gain,0.4,swap_0.4,Wasserstein,-0.0009645406441027235,0.00048227032205136174,0-3471,3674-99999
capital-gain,0.4,swap_0.4,Cramers_v,-0.008674689967338,0.004337344983669,0-3471,3674-99999
capital-gain,0.4,swap_0.4,JS Divergence,0.0024826396124896996,0.0012413198062448498,0-3471,3674-99999
capital-gain,0.6,swap_0.6,Hellinger,0.32468132940223837,0.16234066470111919,0-3471,3674-99999
capital-gain,0.6,swap_0.6,Wasserstein,-0.0015359031696186376,0.0007679515848093188,0-3471,3674-99999
capital-gain,0.6,swap_0.6,Cramers_v,-0.014342012305531782,0.007171006152765891,0-3471,3674-99999
capital-gain,0.6,swap_0.6,JS Divergence,0.004671321154122818,0.002335660577061409,0-3471,3674-99999
capital-gain,0.8,swap_0.8,Hellinger,0.4105846900878608,0.2052923450439304,0-3471,3674-99999
capital-gain,0.8,swap_0.8,Wasserstein,-0.0015963265649421,0.00079816328247105,0-3471,3674-99999
capital-gain,0.8,swap_0.8,Cramers_v,-0.015690151962529097,0.007845075981264549,0-3471,3674-99999
capital-gain,0.8,swap_0.8,JS Divergence,-0.0008407828191241418,0.0004203914095620709,0-3471,3674-99999
capital-gain,0.95,swap_0.95,Hellinger,0.5355748120593095,0.26778740602965473,0-3471,3674-99999
capital-gain,0.95,swap_0.95,Wasserstein,0.00046548488888620027,0.00023274244444310016,0-3471,3674-99999
capital-gain,0.95,swap_0.95,Cramers_v,-0.02402414135768005,0.012012070678840026,0-3471,3674-99999
capital-gain,0.95,swap_0.95,JS Divergence,0.010015905001055269,0.0050079525005276345,0-3471,3674-99999
capital-loss,0.01,swap_0.01,Hellinger,0.0,0.0,0-1876,1887-4356
capital-loss,0.01,swap_0.01,Wasserstein,0.0,0.0,0-1876,1887-4356
capital-loss,0.01,swap_0.01,Cramers_v,1.0,0.5,0-1876,1887-4356
capital-loss,0.01,swap_0.01,JS Divergence,0.0,0.0,0-1876,1887-4356
capital-loss,0.05,swap_0.05,Hellinger,-0.010327202706800029,0.005163601353400014,0-1876,1887-4356
capital-loss,0.05,swap_0.05,Wasserstein,-0.0034729945304270505,0.0017364972652135252,0-1876,1887-4356
capital-loss,0.05,swap_0.05,Cramers_v,0.5555555555555556,0.2777777777777778,0-1876,1887-4356
capital-loss,0.05,swap_0.05,JS Divergence,-0.009047085856836997,0.0045235429284184985,0-1876,1887-4356
capital-loss,0.1,swap_0.1,Hellinger,0.03137141790746531,0.015685708953732655,0-1876,1887-4356
capital-loss,0.1,swap_0.1,Wasserstein,0.00035692717182172595,0.00017846358591086297,0-1876,1887-4356
capital-loss,0.1,swap_0.1,Cramers_v,0.10964732033062163,0.05482366016531082,0-1876,1887-4356
capital-loss,0.1,swap_0.1,JS Divergence,0.00604374908768591,0.003021874543842955,0-1876,1887-4356
capital-loss,0.2,swap_0.2,Hellinger,0.1361444391447325,0.06807221957236625,0-1876,1887-4356
capital-loss,0.2,swap_0.2,Wasserstein,0.0012804177153208601,0.0006402088576604301,0-1876,1887-4356
capital-loss,0.2,swap_0.2,Cramers_v,-0.0032596412117747997,0.0016298206058873999,0-1876,1887-4356
capital-loss,0.2,swap_0.2,JS Divergence,0.01834731497398354,0.00917365748699177,0-1876,1887-4356
capital-loss,0.4,swap_0.4,Hellinger,0.2177054910043721,0.10885274550218604,0-1876,1887-4356
capital-loss,0.4,swap_0.4,Wasserstein,0.00048178171638759,0.000240890858193795,0-1876,1887-4356
capital-loss,0.4,swap_0.4,Cramers_v,-0.013347319146058134,0.006673659573029067,0-1876,1887-4356
capital-loss,0.4,swap_0.4,JS Divergence,0.01694624503881305,0.008473122519406524,0-1876,1887-4356
capital-loss,0.6,swap_0.6,Hellinger,0.37177439761737463,0.18588719880868732,0-1876,1887-4356
capital-loss,0.6,swap_0.6,Wasserstein,0.0018164653382468897,0.0009082326691234448,0-1876,1887-4356
capital-loss,0.6,swap_0.6,Cramers_v,-0.016227986587290077,0.008113993293645039,0-1876,1887-4356
capital-loss,0.6,swap_0.6,JS Divergence,0.02562554632867194,0.01281277316433597,0-1876,1887-4356
capital-loss,0.8,swap_0.8,Hellinger,0.4559258228186479,0.22796291140932395,0-1876,1887-4356
capital-loss,0.8,swap_0.8,Wasserstein,6.503013467290975e-05,3.2515067336454876e-05,0-1876,1887-4356
capital-loss,0.8,swap_0.8,Cramers_v,-0.026295718321139305,0.013147859160569653,0-1876,1887-4356
capital-loss,0.8,swap_0.8,JS Divergence,0.014814258225688624,0.007407129112844312,0-1876,1887-4356
capital-loss,0.95,swap_0.95,Hellinger,0.47325011179453147,0.23662505589726573,0-1876,1887-4356
capital-loss,0.95,swap_0.95,Wasserstein,-0.0023484918263177697,0.0011742459131588849,0-1876,1887-4356
capital-loss,0.95,swap_0.95,Cramers_v,-0.02261424297388448,0.01130712148694224,0-1876,1887-4356
capital-loss,0.95,swap_0.95,JS Divergence,0.0020633045356553137,0.0010316522678276568,0-1876,1887-4356
hours-per-week,0.01,swap_0.01,Hellinger,0.0,0.0,1-40,41-99
hours-per-week,0.01,swap_0.01,Wasserstein,0.0,0.0,1-40,41-99
hours-per-week,0.01,swap_0.01,Cramers_v,0.0,0.0,1-40,41-99
hours-per-week,0.01,swap_0.01,JS Divergence,0.0,0.0,1-40,41-99
hours-per-week,0.05,swap_0.05,Hellinger,0.0006497327553519701,0.00032486637767598504,1-40,41-99
hours-per-week,0.05,swap_0.05,Wasserstein,2.387175088169e-05,1.1935875440845e-05,1-40,41-99
hours-per-week,0.05,swap_0.05,Cramers_v,0.0,0.0,1-40,41-99
hours-per-week,0.05,swap_0.05,JS Divergence,0.00023215401431269002,0.00011607700715634501,1-40,41-99
hours-per-week,0.1,swap_0.1,Hellinger,0.00015172986111048822,7.586493055524411e-05,1-40,41-99
hours-per-week,0.1,swap_0.1,Wasserstein,-0.0002481715823735149,0.00012408579118675746,1-40,41-99
hours-per-week,0.1,swap_0.1,Cramers_v,0.0007320546308946518,0.0003660273154473259,1-40,41-99
hours-per-week,0.1,swap_0.1,JS Divergence,-0.0013447997789747998,0.0006723998894873999,1-40,41-99
hours-per-week,0.2,swap_0.2,Hellinger,-0.003401646147936442,0.001700823073968221,1-40,41-99
hours-per-week,0.2,swap_0.2,Wasserstein,-0.0006127214692729881,0.00030636073463649404,1-40,41-99
hours-per-week,0.2,swap_0.2,Cramers_v,-0.0012010060746093787,0.0006005030373046893,1-40,41-99
hours-per-week,0.2,swap_0.2,JS Divergence,-0.00472527503331929,0.002362637516659645,1-40,41-99
hours-per-week,0.4,swap_0.4,Hellinger,0.03202313330935698,0.01601156665467849,1-40,41-99
hours-per-week,0.4,swap_0.4,Wasserstein,-0.00020913896166108972,0.00010456948083054486,1-40,41-99
hours-per-week,0.4,swap_0.4,Cramers_v,-0.002650239198905724,0.001325119599452862,1-40,41-99
hours-per-week,0.4,swap_0.4,JS Divergence,-0.0013326353243070521,0.0006663176621535261,1-40,41-99
hours-per-week,0.6,swap_0.6,Hellinger,0.03436160592523296,0.01718080296261648,1-40,41-99
hours-per-week,0.6,swap_0.6,Wasserstein,-0.0004813504976165302,0.0002406752488082651,1-40,41-99
hours-per-week,0.6,swap_0.6,Cramers_v,-0.006743950110384089,0.0033719750551920447,1-40,41-99
hours-per-week,0.6,swap_0.6,JS Divergence,-0.0034281844883686293,0.0017140922441843147,1-40,41-99
hours-per-week,0.8,swap_0.8,Hellinger,0.12217705055879491,0.061088525279397454,1-40,41-99
hours-per-week,0.8,swap_0.8,Wasserstein,-0.00010362803007562984,5.181401503781492e-05,1-40,41-99
hours-per-week,0.8,swap_0.8,Cramers_v,-0.00567261071895897,0.002836305359479485,1-40,41-99
hours-per-week,0.8,swap_0.8,JS Divergence,0.0028711173654888088,0.0014355586827444044,1-40,41-99
hours-per-week,0.95,swap_0.95,Hellinger,0.10943003180591596,0.05471501590295798,1-40,41-99
hours-per-week,0.95,swap_0.95,Wasserstein,-0.00054446952708797,0.000272234763543985,1-40,41-99
hours-per-week,0.95,swap_0.95,Cramers_v,-0.009480153129210134,0.004740076564605067,1-40,41-99
hours-per-week,0.95,swap_0.95,JS Divergence,2.3625799623158694e-05,1.1812899811579347e-05,1-40,41-99
