ID,Features,Swap,Swap_ratio,Distance_measure,Value,Normalized,Std
F_4,c_charge_degree,0.3,30%,"Jensen–Shannon
 divergence(+)",0.01040369178096632,0.03466615553666471,0.0011966277714861619
F_4,c_charge_degree,0.5,50%,"Hellinger
 distance(+)",0.17785952749034598,0.35552195341261844,0.03216081938318317
F_4,c_charge_degree,0.5,50%,"Wasserstein
 distance(+)",0.00357017322333211,0.007136390028076237,0.0006509257903833202
F_4,c_charge_degree,0.5,50%,"Contingency
 coefficient(-)",0.6680649888340618,1.3353896369130784,0.01934637565217101
F_4,c_charge_degree,0.5,50%,"Total variation
 distance(+)",0.0395315683662543,0.07901932837305023,0.0067934812223673915
F_4,c_charge_degree,0.5,50%,"Jensen–Shannon
 divergence(+)",0.013180894026133039,0.02634718116042385,0.0014279544281241459
F_4,c_charge_degree,0.7,70%,"Hellinger
 distance(+)",0.20791185322089195,0.2967701144491315,0.036535510268337526
F_4,c_charge_degree,0.7,70%,"Wasserstein
 distance(+)",0.00487374117633911,0.006956701622783012,0.0008888889032705275
F_4,c_charge_degree,0.7,70%,"Contingency
 coefficient(-)",0.6519983804546063,0.9306522499349198,0.029593775181805372
F_4,c_charge_degree,0.7,70%,"Total variation
 distance(+)",0.0489956904153096,0.06993567911983073,0.008130127385969318
F_4,c_charge_degree,0.7,70%,"Jensen–Shannon
 divergence(+)",0.01518529646065144,0.021675253713330282,0.0016790348679776204
